Date Published,News Outlet,Title
2023-11-08T20:43:30Z,Fox News,"Black conservative student testifies on harassment at Iowa campus, says college 'empowering' leftist threats"
2023-11-08T17:30:35Z,Fox News,California Dem Jewish leaders demand universities address antisemitism 'crisis': 'Climate of hate'
2023-11-08T12:00:30Z,Fox News,An Israel-Hamas pause would be like US asking Germany for one in 1945: Former Israeli leader
2023-11-09T21:33:53Z,Fox News,GOP lawmaker affirms ‘unwavering’ support for Israel after Texas office vandalized
2023-11-08T20:35:20Z,Fox News,"Brazilian authorities foil Hezbollah terror plot to attack Jews in its country, Israel says"
2023-11-09T10:00:34Z,Fox News,Middle East Crisis: Can America protect Americans in the Gulf?
2023-11-08T23:00:08Z,Fox News,'With all due respect': Kirby confronted over 'inconsequential' retaliation against Iran for US base attacks
2023-11-08T01:29:26Z,Fox News,"American Jews embrace their faith and traditions in wake of terror attack, survey of rabbis reveals"
2023-11-09T16:17:19Z,Fox News,"Jewish billionaire resigns from Columbia board citing ‘moral cowardice,’ making Jews feel unsafe on campus"
2023-11-09T19:00:34Z,Fox News,Retired Navy SEAL condemns ‘wholly inappropriate’ Gaza cease-fire protest by congressional staffers
2023-11-09T20:57:03Z,Fox News,Fox News Politics: Manchin stands down
2023-11-08T11:44:55Z,Fox News,"GOP hopes crushed in Virginia, Tlaib censured by House and more top headlines"
2023-11-08T20:57:36Z,Fox News,Fox News Politics: About last night...
2023-11-09T15:23:56Z,Fox News,Rashida Tlaib pressed to explain 'from the river to the sea' phrasing after House votes to censure her
2023-11-08T15:08:38Z,Fox News,"Bari Weiss calls for end to DEI programs, says they undermine 'central missions' of institutions"
2023-11-08T21:04:36Z,Fox News,Minneapolis suburb elects first Somali-American mayor in US history
2023-11-08T21:00:59Z,Fox News,Ex-pro soccer player appears to flash Nazi salute to pro-Israel demonstrators in Beverly Hills
2023-11-08T22:40:23Z,Fox News,Ramaswamy launches $1M ad buy in early primary states blasting politicians 'leading us into World War III'
2023-11-08T13:00:12Z,Fox News,What if Harvard is bad for America?
2023-11-08T03:36:01Z,Fox News,SEAN HANNITY: Biden's in deep trouble as Democrats sound 'five-alarm fire'
2023-11-09T16:25:47Z,Fox News,WI sees bipartisan push to declarethe brandy old fashioned as state cocktail
2023-11-08T21:00:09Z,Fox News,Joy Behar backtracks after telling Hillary Clinton she 'won' in 2016: 'I don't care what they say'
2023-11-08T22:08:37Z,Fox News,NYC Mayor Adams hires private attorney amid probe into top fundraiser
2023-11-09T15:03:08Z,Fox News,Trump says opponents in GOP debate 'not watchable'
2023-11-08T12:16:12Z,Fox News,"Yusef Salaam, exonerated 'Central Park Five' member, wins seat on NYC Council"
2023-11-09T11:52:38Z,Fox News,"Haley rips Ramaswamy for daughter debate comments, NY GOP causes 'political earthquake' and more top headlines"
2023-11-08T11:00:01Z,Fox News,Duo painted Stars of David in alleged 'intimidation' as antisemitic acts have 'exploded': reports
2023-11-09T00:02:32Z,Fox News,"Pro-Palestinian protester 'tried to baited' elderly Jewish man before fatal altercation, witness says"
2023-11-09T13:53:47Z,Vice News,"What We Know About the Massive Chemical Fire in Shepherd, Texas"
2023-11-09T19:58:07Z,Fox News,Squad Democrat says humanitarian pause in Gaza not enough: 'Ethnic cleansing' happening 'before our eyes'
2023-11-09T21:33:36Z,Fox News,Texas office of Rep. Monica De La Cruz vandalized over her support of Israel: 'I make no apologies'
2023-11-09T10:00:48Z,Fox News,Stop the UN from enabling Hamas war crimes
2023-11-10T20:31:35Z,Fox News,Columbia suspends anti-Israel student groups for 'threatening rhetoric and intimidation'
2023-11-09T12:50:06Z,Fox News,Hillary Clinton cuts down calls for ceasefire on 'The View'
2023-11-09T17:24:48Z,Fox News,"Washington Post apologizes, removes anti-Hamas cartoon after critics called it racist"
2023-11-10T15:21:54Z,Fox News,Israel strikes Iran-backed terrorists in ongoing effort to stop new war front in West Bank
2023-11-09T12:29:42Z,Fox News,Israel not planning to 'reoccupy' Gaza after Hamas war: report
2023-11-10T03:09:06Z,Fox News,Chicago City Council health and human relations chair uses 'from the river to the sea' pro-Palestinian phrase
2023-11-09T11:00:14Z,Fox News,Diner owner boycotted over Israeli hostage posters deluged by new patrons
2023-11-09T04:30:00Z,Fox News,"Israel pushes deeper into Gaza as UN estimates 15,000 flee South"
2023-11-09T14:15:41Z,Fox News,MI couple recounts fearful escape from Gaza during war outbreak
2023-11-09T09:00:47Z,Fox News,GOP lawmaker presses Treasury on donation cashflow between pro-Palestinian charities and Hamas
2023-11-09T16:34:52Z,Fox News,"Hamas tells NY Times it hopes war with Israel is ‘permanent,’ paper says Hamas not interested in governing"
2023-11-10T14:42:39Z,Fox News,Pro-Palestinian protestors swarm New York Times headquarters calling for ceasefire in Gaza
2023-11-09T16:47:05Z,Fox News,"Israel to begin '4-hour pauses' of military operations in northern Gaza, the White House says"
2023-11-09T18:54:02Z,Fox News,Brawls break out during screening of graphic movie depicting Hamas terrorist attack
2023-11-10T00:30:05Z,Fox News,"Netanyahu tells Bret Baier cease-fire 'means surrender,' insists squad member is calling for 'genocide'"
2023-11-10T07:00:55Z,Fox News,Palestinian Authority's facade of peace masks a core of instability and violence
2023-11-09T15:36:33Z,Fox News,"GOP candidates back Israel at debate: 'Eliminate Hamas,' 'strike in Iran,' oppose 'neocon establishment'"
2023-11-10T11:49:25Z,Fox News,Iran foreign minister warns Israel-Hamas war expansion 'has become inevitable': report
2023-11-09T01:44:32Z,Fox News,"Hamas leaders admit no interest in governing Gaza, want permanent war with Israel: report"
2023-11-09T09:00:03Z,Fox News,New York Times accused of 'both-siding' pro-Palestinian protestors tearing down posters of kidnapped civilians
2023-11-09T16:36:04Z,Fox News,House GOP campaign arm blasts rhetoric of Dems for fueling 'Jewish hate': 'Cause and effect'
2023-11-09T20:51:14Z,Fox News,WATCH: Protester derails Biden speech with demands for cease-fire in Gaza
2023-11-10T13:04:41Z,Fox News,Heinous antisemitic slogans beamed on UPenn buildings — as civil rights complaint filed
2023-11-10T19:05:46Z,Fox News,Clashes over Israel-Hamas war shatter students' sense of safety on US college campuses
2023-11-09T19:55:53Z,Fox News,Rome's Jewish Quarter vandalized with anti-Semitic graffiti on Kristallnacht anniversary
2023-11-10T11:00:37Z,Fox News,Brother of Israeli twin hostages recounts Oct. 7 terrorist attack on their home
2023-11-10T11:00:49Z,Fox News,Palestinian 'Rosa Parks' hailed by media as 'hero' accused of sharing Hitlerian threat to drink Jews' blood
2023-11-09T17:57:01Z,Fox News,"Turkey's Erdogan, on Israel-Hamas war, says West is 'too weak to even call for a cease-fire'"
2023-11-10T13:39:58Z,Fox News,Education Department vows to pull federal funding if schools fail to combat antisemitism and Islamophobia
2023-11-10T19:46:39Z,Fox News,"After failing to condemn Hamas terror group, UN adopts eight resolutions condemning Jewish state"
2023-11-09T22:25:52Z,Fox News,A third of the Senate calls on UN ambassador to designate Hamas a terror group after Oct. 7 attacks
2023-11-09T09:00:10Z,Fox News,Sen. John Kennedy: Biden admin wants to read Socrates while we're in a 'bar fight' with Iran
2023-11-09T16:20:08Z,Fox News,"Adults and teachers 'pulling the strings' behind students protesting against Israel, author says"
2023-11-10T11:52:27Z,Fox News,Washington Post pulled anti-Hamas political cartoon amid 'deep concerns' from staffers
2023-11-09T02:54:22Z,Fox News,NYC experiences 214% surge in anti-Jewish crimes in October amid Israel-Hamas conflict
2023-11-09T15:29:57Z,Fox News,Why Gal Gadot is screening Hamas's horror movie
2023-11-09T17:30:19Z,Fox News,"CNN's Van Jones praises GOP for defending 'Jewish kids' on campuses, claims Dems in 'disarray' on issue"
2023-11-09T16:58:15Z,Fox News,Gen Z House Democrat says he regrets not voting to condemn Hamas support on college campuses
2023-11-09T13:00:41Z,Fox News,The Biden administration's original sin of America on the world stage
2023-11-09T04:19:06Z,Fox News,"GREG GUTFELD: House of Representatives censures Rashida Tlaib in a bipartisan vote, 'we'll take it'"
2023-11-10T22:12:01Z,Fox News,University of Maryland Palestinian rally under investigation after apparent calls for ‘Holocaust 2.0’
2023-11-10T04:32:09Z,Fox News,Jewish organization's building at Boston University vandalized with anti-Semitic graffiti
2023-11-10T20:01:51Z,Fox News,Washington Post mocked by conservatives for deletion of anti-Hamas cartoon: 'Woke have spoken'
2023-11-09T11:14:37Z,Fox News,November 9 | Israel tightens grip on Gaza City as Gazans flee south | Live Updates from Fox News Digital
2023-11-10T15:56:09Z,Fox News,John Fetterman ticks off anti-Israel protesters by waving a single flag: 'shame'
2023-11-09T15:30:26Z,Fox News,42 reported attacks on US forces in wake of Israel-Hamas war: official
2023-11-09T09:00:02Z,Fox News,Heightened alert for 'lone wolf' terror attacks in US as Israel battles Hamas militants abroad
2023-11-09T21:01:42Z,Fox News,NBC News attempts to fact-check DeSantis for saying he flew home 700 people from Israel: 'Half-true'
2023-11-09T21:33:53Z,Fox News,GOP lawmaker affirms ‘unwavering’ support for Israel after Texas office vandalized
2023-11-10T17:22:35Z,Fox News,"Canada’s Trudeau says shots fired at Montreal Jewish schools, Concordia University brawl are ‘unacceptable’"
2023-11-09T10:00:34Z,Fox News,Middle East Crisis: Can America protect Americans in the Gulf?
2023-11-10T00:23:44Z,Fox News,US conducts airstrike on Syrian weapons facility used by Iran in response to attacks on American troops
2023-11-10T22:10:31Z,Fox News,"Woman, 54, arrested for hate crime after allegedly ramming Los Angeles synagogue gates"
2023-11-09T16:17:19Z,Fox News,"Jewish billionaire resigns from Columbia board citing ‘moral cowardice,’ making Jews feel unsafe on campus"
2023-11-09T19:00:34Z,Fox News,Retired Navy SEAL condemns ‘wholly inappropriate’ Gaza cease-fire protest by congressional staffers
2023-11-09T20:57:03Z,Fox News,Fox News Politics: Manchin stands down
2023-11-10T16:56:38Z,Fox News,More than half of world’s countries pose heightened risks for American travelers: State Department
2023-11-10T10:00:07Z,Fox News,What Rashida Tlaib reveals about how the left really feels on antisemitism
2023-11-10T04:20:47Z,Fox News,GREG GUTFELD: Hillary Clinton's interview on 'The View' shows she's still 'hung up' on Trump
2023-11-10T03:26:25Z,Fox News,SEAN HANNITY: Biden's policies have resulted in nothing but widespread chaos here at home and abroad
2023-11-09T15:23:56Z,Fox News,Rashida Tlaib pressed to explain 'from the river to the sea' phrasing after House votes to censure her
2023-11-10T12:35:50Z,Fox News,"Biden 2020 campaign accused of violation, Hamas commanders killed and more top headlines"
2023-11-10T11:30:10Z,Fox News,University of Washington investigation discovers race was wrongly considered in faculty hire
2023-11-10T19:54:48Z,Fox News,"Mitch McConnell, standing apart in a changing GOP, digs in on his decades-long push against Russia"
2023-11-10T10:00:23Z,Fox News,Biden's border crisis demands switch to 'catch and detain' policy. Here's how it would work
2023-11-09T16:25:47Z,Fox News,WI sees bipartisan push to declarethe brandy old fashioned as state cocktail
2023-11-09T15:03:08Z,Fox News,Trump says opponents in GOP debate 'not watchable'
2023-11-09T11:52:38Z,Fox News,"Haley rips Ramaswamy for daughter debate comments, NY GOP causes 'political earthquake' and more top headlines"
2023-11-09T00:02:32Z,Fox News,"Pro-Palestinian protester 'tried to baited' elderly Jewish man before fatal altercation, witness says"
2023-11-09T12:26:06Z,Fox News,Remembering the tragic events of Kristallnacht on the 84th anniversary
2023-11-09T09:00:35Z,Fox News,"GOP lawmaker sounds alarm on ‘dangerous’ threat to US coming from porous border, and it's not from Mexico"
2023-11-09T22:34:42Z,Fox News,Day care in Germany will not drop 'Anne Frank' from its school name after backlash: 'There will be no vote'
2023-11-10T16:00:20Z,Fox News,"Bye, bye Bezos, the government wants to shut down your car, and more from Fox News Opinion"
2023-11-09T18:30:14Z,Fox News,Texas House GOP lawmakers put squeeze on Senate Republicans' border security plan
2023-11-09T22:53:22Z,Fox News,Emhoff visits New York's Cornell University as he seeks to reassure Jewish community after threats
2023-11-10T13:26:05Z,Fox News,San Francisco officials see upcoming APEC trade summit as a chance to revive city's declining image
2023-11-10T13:26:05Z,Fox News,San Francisco officials see upcoming APEC trade summit as a chance to revive city's declining image
2023-11-10T02:29:26Z,Fox News,Speaker Johnson tells NYC to axe sanctuary city status in return for migrant funding: 'Unconscionable'
2023-11-09T18:44:01Z,Fox News,Liberal New York Times columnist warns it's 'ridiculous' to ignore the 'erosion of Biden's support'
2023-11-09T00:00:07Z,Fox News,Iran-backed Houthis shoot down US MQ-9 Reaper drone off coast of Yemen
2023-11-10T21:47:43Z,Fox News,"GOP senator moves to force release of Jeffrey Epstein flight logs, identify perpetrators in 'horrific conduct'"
2023-11-09T23:28:23Z,Fox News,House may vote on impeaching Mayorkas without a motion to table: source
2023-11-10T16:00:37Z,Fox News,"NBC mocked for article about DeSantis attacking Biden's 'kid,' 53-year-old Hunter Biden"
2023-11-09T20:00:54Z,Fox News,"Haley, Ramaswamy continue war of words after heated debate clash"
2023-11-09T08:00:56Z,Fox News,"A sober, substantive debate as Haley and DeSantis fend off attacks"
2023-11-10T13:00:22Z,Fox News,Free-speech advocates push Elon Musk to fight 'state-sponsored censorship': petition
2023-11-09T12:39:21Z,Fox News,List of Democrats challenging George Santos gets shorter as 1 candidate endorses another
2023-11-10T13:00:29Z,Fox News,The one thing Zelenskyy should do to prove Ukraine deserves more funding
2023-11-11T02:51:34Z,Fox News,"Pro-Palestinian demonstrator sets Israeli flag on fire in NYC protest, stomps on it"
2023-11-11T18:22:20Z,Fox News,Hundreds of pro-Palestine protesters march to Biden's Delaware home as president returns from DC
2023-11-10T20:31:35Z,Fox News,Columbia suspends anti-Israel student groups for 'threatening rhetoric and intimidation'
2023-11-10T15:21:54Z,Fox News,Israel strikes Iran-backed terrorists in ongoing effort to stop new war front in West Bank
2023-11-11T13:46:36Z,Fox News,Bill Maher scolds Obama's 'moral equivalency' on Israel-Hamas: He really 'disappointed me'
2023-11-10T03:09:06Z,Fox News,Chicago City Council health and human relations chair uses 'from the river to the sea' pro-Palestinian phrase
2023-11-11T03:01:23Z,Fox News,"Harvard, Columbia, other top universities ramping up efforts to combat antisemitism after intense backlash"
2023-11-11T00:20:20Z,Fox News,Pro-Palestinian rioters vandalize NYPD cruiser during anti-Israel protests
2023-11-11T15:37:53Z,Fox News,Top Republican wants to ban universities enabling 'antisemitism' from collecting taxpayer cash: 'Abhorrent'
2023-11-10T14:42:39Z,Fox News,Pro-Palestinian protestors swarm New York Times headquarters calling for ceasefire in Gaza
2023-11-11T06:41:08Z,Fox News,"NYC's Grand Central Terminal reopens after mob of pro-Palestinian demonstrators swarm, vandalize entrance"
2023-11-10T00:30:05Z,Fox News,"Netanyahu tells Bret Baier cease-fire 'means surrender,' insists squad member is calling for 'genocide'"
2023-11-10T07:00:55Z,Fox News,Palestinian Authority's facade of peace masks a core of instability and violence
2023-11-11T11:00:27Z,Fox News,Hamas founder's son speaks out against terror group and its '7th century mentality'
2023-11-10T11:49:25Z,Fox News,Iran foreign minister warns Israel-Hamas war expansion 'has become inevitable': report
2023-11-10T13:04:41Z,Fox News,Heinous antisemitic slogans beamed on UPenn buildings — as civil rights complaint filed
2023-11-10T19:05:46Z,Fox News,Clashes over Israel-Hamas war shatter students' sense of safety on US college campuses
2023-11-10T11:00:37Z,Fox News,Brother of Israeli twin hostages recounts Oct. 7 terrorist attack on their home
2023-11-10T11:00:49Z,Fox News,Palestinian 'Rosa Parks' hailed by media as 'hero' accused of sharing Hitlerian threat to drink Jews' blood
2023-11-11T09:00:01Z,Fox News,"US faces uncertain role as conflicts, threats arise in different corners of globe"
2023-11-10T13:39:58Z,Fox News,Education Department vows to pull federal funding if schools fail to combat antisemitism and Islamophobia
2023-11-11T17:00:48Z,Fox News,"Scandal-plagued liberal college faces new probe over antisemitism, embrace of Hamas"
2023-11-10T19:46:39Z,Fox News,"After failing to condemn Hamas terror group, UN adopts eight resolutions condemning Jewish state"
2023-11-11T09:00:42Z,Fox News,Wars in Israel and Ukraine complicate APEC summit as Biden prepares to meet with China's Xi Jinping
2023-11-11T00:19:03Z,Fox News,Political cartoonist speaks out after Washington Post pulls his work mocking Hamas
2023-11-10T11:52:27Z,Fox News,Washington Post pulled anti-Hamas political cartoon amid 'deep concerns' from staffers
2023-11-11T20:01:21Z,Fox News,"Over 1,600 Jewish alumni demand Harvard crack down on antisemitism in scathing letter"
2023-11-10T22:12:01Z,Fox News,University of Maryland Palestinian rally under investigation after apparent calls for ‘Holocaust 2.0’
2023-11-11T03:27:38Z,Fox News,Israeli national team arrives in Kosovo for soccer game under tight security measures
2023-11-10T04:32:09Z,Fox News,Jewish organization's building at Boston University vandalized with anti-Semitic graffiti
2023-11-10T20:01:51Z,Fox News,Washington Post mocked by conservatives for deletion of anti-Hamas cartoon: 'Woke have spoken'
2023-11-10T15:56:09Z,Fox News,John Fetterman ticks off anti-Israel protesters by waving a single flag: 'shame'
2023-11-10T17:22:35Z,Fox News,"Canada’s Trudeau says shots fired at Montreal Jewish schools, Concordia University brawl are ‘unacceptable’"
2023-11-10T00:23:44Z,Fox News,US conducts airstrike on Syrian weapons facility used by Iran in response to attacks on American troops
2023-11-11T17:00:08Z,Fox News,Ex-Trump Education official calls on Biden to probe federal funds to colleges allowing antisemitism
2023-11-10T22:10:31Z,Fox News,"Woman, 54, arrested for hate crime after allegedly ramming Los Angeles synagogue gates"
2023-11-10T16:56:38Z,Fox News,More than half of world’s countries pose heightened risks for American travelers: State Department
2023-11-11T09:00:30Z,Fox News,"Samantha Woll murder: Detroit Police not naming arrested suspect is highly unusual, expert says"
2023-11-10T10:00:07Z,Fox News,What Rashida Tlaib reveals about how the left really feels on antisemitism
2023-11-10T04:20:47Z,Fox News,GREG GUTFELD: Hillary Clinton's interview on 'The View' shows she's still 'hung up' on Trump
2023-11-10T03:26:25Z,Fox News,SEAN HANNITY: Biden's policies have resulted in nothing but widespread chaos here at home and abroad
2023-11-10T12:35:50Z,Fox News,"Biden 2020 campaign accused of violation, Hamas commanders killed and more top headlines"
2023-11-11T18:37:40Z,Fox News,WATCH LIVE: Pro-Palestine protesters march outside Biden's Delaware home | Fox News Video
2023-11-10T11:30:10Z,Fox News,University of Washington investigation discovers race was wrongly considered in faculty hire
2023-11-10T19:54:48Z,Fox News,"Mitch McConnell, standing apart in a changing GOP, digs in on his decades-long push against Russia"
2023-11-11T16:21:46Z,Fox News,Police release suspect in killing of Jewish leader Samantha Woll: report
2023-11-10T10:00:23Z,Fox News,Biden's border crisis demands switch to 'catch and detain' policy. Here's how it would work
2023-11-11T19:47:14Z,Fox News,Jamie Lee Curtis: Anti-gay bigotry ‘being championed in the name of religion’ must be ‘exposed and silenced’
2023-11-10T16:00:20Z,Fox News,"Bye, bye Bezos, the government wants to shut down your car, and more from Fox News Opinion"
2023-11-11T21:32:50Z,Fox News,"Speaker Johnson rolls out plan to avoid government shutdown, prevent 'spending monstrosity'"
2023-11-10T13:26:05Z,Fox News,San Francisco officials see upcoming APEC trade summit as a chance to revive city's declining image
2023-11-10T13:26:05Z,Fox News,San Francisco officials see upcoming APEC trade summit as a chance to revive city's declining image
2023-11-10T02:29:26Z,Fox News,Speaker Johnson tells NYC to axe sanctuary city status in return for migrant funding: 'Unconscionable'
2023-11-10T21:47:43Z,Fox News,"GOP senator moves to force release of Jeffrey Epstein flight logs, identify perpetrators in 'horrific conduct'"
2023-11-11T01:12:12Z,Fox News,LAURA INGRAHAM: The media has 'made it very clear' the DOJ's job is to prosecute Biden's political opponents
2023-11-10T16:00:37Z,Fox News,"NBC mocked for article about DeSantis attacking Biden's 'kid,' 53-year-old Hunter Biden"
2023-11-10T13:00:22Z,Fox News,Free-speech advocates push Elon Musk to fight 'state-sponsored censorship': petition
2023-11-10T13:00:29Z,Fox News,The one thing Zelenskyy should do to prove Ukraine deserves more funding
2023-11-11T15:01:58Z,Fox News,"With American patriotism in steep decline, veterans discuss the importance of honoring those who've served"
2023-11-11T02:51:34Z,Fox News,"Pro-Palestinian demonstrator sets Israeli flag on fire in NYC protest, stomps on it"
2023-11-11T18:22:20Z,Fox News,Hundreds of pro-Palestine protesters march to Biden's Delaware home as president returns from DC
2023-11-12T14:29:10Z,Fox News,"Hero Israeli tank commander killed after storming Hamas terrorists, saving civilians"
2023-11-11T13:46:36Z,Fox News,Bill Maher scolds Obama's 'moral equivalency' on Israel-Hamas: He really 'disappointed me'
2023-11-12T13:40:43Z,Fox News,Pro-Palestinian protesters will not answer whether Hamas is a terrorist organization
2023-11-12T15:57:12Z,Fox News,"US, Israel unsure how many Hamas hostages are 'still alive,' Jake Sullivan says"
2023-11-11T03:01:23Z,Fox News,"Harvard, Columbia, other top universities ramping up efforts to combat antisemitism after intense backlash"
2023-11-11T00:20:20Z,Fox News,Pro-Palestinian rioters vandalize NYPD cruiser during anti-Israel protests
2023-11-12T10:43:10Z,Fox News,UCLA faculty urge university to condemn pro-Hamas protests 'crossing the line from speech to incitement'
2023-11-11T15:37:53Z,Fox News,Top Republican wants to ban universities enabling 'antisemitism' from collecting taxpayer cash: 'Abhorrent'
2023-11-11T06:41:08Z,Fox News,"NYC's Grand Central Terminal reopens after mob of pro-Palestinian demonstrators swarm, vandalize entrance"
2023-11-12T09:00:54Z,Fox News,Dem House candidate refuses to explain opposition to GOP rival's bill restricting Palestinian immigration
2023-11-12T21:29:57Z,Fox News,Paris rally against antisemitism attracts over 100K people as anti-Jewish acts continue to rise
2023-11-11T11:00:27Z,Fox News,Hamas founder's son speaks out against terror group and its '7th century mentality'
2023-11-12T09:00:18Z,Fox News,"Head of online campaign to identify antisemitism says doctors, dentists openly ‘spew hate’"
2023-11-11T09:00:01Z,Fox News,"US faces uncertain role as conflicts, threats arise in different corners of globe"
2023-11-12T23:05:03Z,Fox News,Arabic copy of Hitler's 'Mein Kampf' found in children's room used by Hamas: Israeli officials
2023-11-11T17:00:48Z,Fox News,"Scandal-plagued liberal college faces new probe over antisemitism, embrace of Hamas"
2023-11-11T09:00:42Z,Fox News,Wars in Israel and Ukraine complicate APEC summit as Biden prepares to meet with China's Xi Jinping
2023-11-12T11:03:41Z,Fox News,November 12 | Israel tightens hold on Hamas terrorists in Gaza amid cease-fire calls
2023-11-12T21:00:58Z,Fox News,Publishing giant tells staff to report controversial posts to management after editor comments on Israel
2023-11-12T09:45:04Z,Fox News,"Secretary Austin meets with Israeli, Ukrainian leaders amid ongoing wars"
2023-11-11T00:19:03Z,Fox News,Political cartoonist speaks out after Washington Post pulls his work mocking Hamas
2023-11-11T20:01:21Z,Fox News,"Over 1,600 Jewish alumni demand Harvard crack down on antisemitism in scathing letter"
2023-11-12T18:32:39Z,Fox News,"'Fox News Sunday' on November 12, 2023"
2023-11-12T08:26:40Z,Fox News,"Hungary PM rips Western European immigration policies, says he doesn't want 'mini Gazas in Budapest'"
2023-11-11T03:27:38Z,Fox News,Israeli national team arrives in Kosovo for soccer game under tight security measures
2023-11-11T17:00:08Z,Fox News,Ex-Trump Education official calls on Biden to probe federal funds to colleges allowing antisemitism
2023-11-12T16:28:44Z,Fox News,London police seek to ID those in 'racially aggravated altercation' at metro station amid anti-Israel protests
2023-11-12T18:51:22Z,Fox News,"Yoon warns South Korea, United States must be ready for 'Hamas-style' surprise attack from North Korea"
2023-11-11T09:00:30Z,Fox News,"Samantha Woll murder: Detroit Police not naming arrested suspect is highly unusual, expert says"
2023-11-12T02:13:46Z,Fox News,Pope Francis removes conservative Texas bishop who was critical of him
2023-11-11T18:37:40Z,Fox News,WATCH LIVE: Pro-Palestine protesters march outside Biden's Delaware home | Fox News Video
2023-11-11T16:21:46Z,Fox News,Police release suspect in killing of Jewish leader Samantha Woll: report
2023-11-12T16:00:12Z,Fox News,"Why people are leaving California, Hamas' horror movie, and more from Fox News Opinion"
2023-11-11T19:47:14Z,Fox News,Jamie Lee Curtis: Anti-gay bigotry ‘being championed in the name of religion’ must be ‘exposed and silenced’
2023-11-11T21:32:50Z,Fox News,"Speaker Johnson rolls out plan to avoid government shutdown, prevent 'spending monstrosity'"
2023-11-12T18:23:29Z,Fox News,Jewish school in Montreal target of gunfire for second time in a week
2023-11-11T01:12:12Z,Fox News,LAURA INGRAHAM: The media has 'made it very clear' the DOJ's job is to prosecute Biden's political opponents
2023-11-12T14:41:03Z,Fox News,'Born at a funeral': Operation Resiliency reunites combat units to halt veteran suicides
2023-11-11T15:01:58Z,Fox News,"With American patriotism in steep decline, veterans discuss the importance of honoring those who've served"
2023-11-13T20:23:31Z,Vice News,"TikTok: It's Not the Algorithm, Teens Are Just Pro-Palestine"
2023-11-13T00:22:50Z,Fox News,Greta Thunberg interrupted at climate protest after changing the topic to the Israel-Hamas war
2023-11-13T10:00:39Z,Fox News,Here’s why those demanding Israeli cease-fire are either ‘naive’ or ‘hateful’
2023-11-13T01:10:25Z,Fox News,"Netanyahu says Israel must 'destroy Hamas' to secure Palestinian future, too"
2023-11-13T09:30:21Z,Fox News,Newsrooms pressured by pro-Palestinian left over coverage of Israel war with Hamas
2023-11-12T14:29:10Z,Fox News,"Hero Israeli tank commander killed after storming Hamas terrorists, saving civilians"
2023-11-13T16:09:42Z,Fox News,Internal State Department memo accused Biden of 'misinformation' on Israel-Hamas war
2023-11-12T13:40:43Z,Fox News,Pro-Palestinian protesters will not answer whether Hamas is a terrorist organization
2023-11-12T15:57:12Z,Fox News,"US, Israel unsure how many Hamas hostages are 'still alive,' Jake Sullivan says"
2023-11-12T10:43:10Z,Fox News,UCLA faculty urge university to condemn pro-Hamas protests 'crossing the line from speech to incitement'
2023-11-12T09:00:54Z,Fox News,Dem House candidate refuses to explain opposition to GOP rival's bill restricting Palestinian immigration
2023-11-13T10:00:21Z,Fox News,"In protests against Israel, 'American way of freedom' is being 'deeply challenged,' says author and historian"
2023-11-12T21:29:57Z,Fox News,Paris rally against antisemitism attracts over 100K people as anti-Jewish acts continue to rise
2023-11-13T02:43:43Z,Fox News,Joey Jones takes viewers inside Hamas’ newly uncovered weapons arsenal
2023-11-13T20:27:49Z,Fox News,Celebrity pair to send message to Jewish students after troubling incidents on Ivy League campus
2023-11-13T20:00:28Z,Fox News,‘Stranger Things’ actor Noah Schnapp faces backlash for promoting ‘Zionism is Sexy’ stickers
2023-11-13T15:28:32Z,Fox News,NY Dem calls on 'Ceasefire Now camp' to demand people stop tearing down Israeli hostage posters
2023-11-13T20:39:32Z,Fox News,Cartoonist mocks Washington Post pulling his anti-Hamas piece with 'race card' cartoon
2023-11-13T19:00:45Z,Fox News,What a Columbia University board member's resignation reveals about how Jews really feel right now
2023-11-12T09:00:18Z,Fox News,"Head of online campaign to identify antisemitism says doctors, dentists openly ‘spew hate’"
2023-11-13T21:25:49Z,Fox News,"Israeli Defense Forces release video showing evidence of Hamas weapons, tunnels linking to hospital basements"
2023-11-12T23:05:03Z,Fox News,Arabic copy of Hitler's 'Mein Kampf' found in children's room used by Hamas: Israeli officials
2023-11-12T11:03:41Z,Fox News,November 12 | Israel tightens hold on Hamas terrorists in Gaza amid cease-fire calls
2023-11-12T21:00:58Z,Fox News,Publishing giant tells staff to report controversial posts to management after editor comments on Israel
2023-11-12T09:45:04Z,Fox News,"Secretary Austin meets with Israeli, Ukrainian leaders amid ongoing wars"
2023-11-13T13:00:30Z,Fox News,Iran doubles down on terror but it holds a losing hand
2023-11-12T18:32:39Z,Fox News,"'Fox News Sunday' on November 12, 2023"
2023-11-12T08:26:40Z,Fox News,"Hungary PM rips Western European immigration policies, says he doesn't want 'mini Gazas in Budapest'"
2023-11-13T02:45:57Z,Fox News,Ohio Jewish cemetery headstones vandalized with antisemitic graffiti
2023-11-13T09:00:36Z,Fox News,American cowboys saddle up to help Israeli farmers 'on the front line' after Hamas attack
2023-11-13T11:05:25Z,Fox News,November 13 | Israel presses Hamas further in Gaza as US combats Iran proxies in Syria
2023-11-12T16:28:44Z,Fox News,London police seek to ID those in 'racially aggravated altercation' at metro station amid anti-Israel protests
2023-11-12T18:51:22Z,Fox News,"Yoon warns South Korea, United States must be ready for 'Hamas-style' surprise attack from North Korea"
