Date Published,News Outlet,Title
2023-11-16T12:28:37Z,Associated Press,Protest outside DNC headquarters in Washington turns violent...
2023-11-16T11:57:00Z,CBS News,"Capitol Police, protesters clash during demonstration over Israel-Hamas war"
2023-11-16T01:09:00Z,CBS News,U.N. Security Council votes for humanitarian pauses in Gaza fighting
2023-11-16T04:23:16Z,ABC News,Senate passes short-term government funding bill averting shutdown
2023-11-17T13:15:23Z,BBC News,Bowen: Ceasefire demands will grow without proof of Hamas HQ at Al-Shifa
2023-11-17T10:40:47Z,BBC News,Israel finds second hostage body near Al-Shifa hospital
2023-11-17T18:41:27Z,BBC News,Israel says it will allow two trucks of fuel a day into Gaza
2023-11-17T10:06:13Z,ABC News,Father in Gaza travels over 8 miles in wheelchair to get baby's first vaccinations
2023-11-17T18:01:15Z,Vice News,Protesters Are Targeting Defense Contractors That Bragged About Profits from Gaza
2023-11-17T10:20:22Z,ABC News,'I'm afraid': War stories from children caught in the middle of the Israel-Hamas war
2023-11-17T00:36:35Z,Politico,The generational divide over Israel and Palestine is widening
2023-11-17T12:18:08Z,Al Jazeera English,"When it comes to Palestine, the Philippines is on the wrong side of history"
2023-11-17T06:52:36Z,Al Jazeera English,People across the world protest against Israel’s war on Gaza
2023-11-17T21:51:36Z,BBC News,Tanzanian student taken hostage by Hamas confirmed dead
2023-11-17T16:43:39Z,Al Jazeera English,"As Israel bombs Gaza, Ireland’s enduring support of Palestine gets stronger"
2023-11-17T23:19:10Z,Al Jazeera English,‘Pipe dream’: Why is the US pushing the Palestinian Authority to lead Gaza?
2023-11-17T07:59:11Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 42"
2023-11-17T10:43:03Z,Al Jazeera English,Does Israel have the right to self-defence in Gaza?
2023-11-17T11:16:28Z,BBC News,Australia to donate part of Palestine match fee
2023-11-17T20:20:00Z,ABC News,Hate crime not ruled out in protester's death at war rally: DA
2023-11-17T13:39:49Z,Al Jazeera English,Israel’s weapons industry: Is the Gaza war its latest test lab?
2023-11-17T06:18:28Z,Al Jazeera English,Analysis: What’s Israel’s next target after Gaza’s al-Shifa Hospital?
2023-11-17T07:28:01Z,Al Jazeera English,Israel ‘not successful’ in minimising Gaza civilian casualties: Netanyahu
2023-11-17T12:03:49Z,Al Jazeera English,‘Starvation and disease’ stalk Gaza as fuel shortages block aid: Agencies
2023-11-17T01:59:08Z,Al Jazeera English,US’ Blinken urges Israel to stop settler violence in West Bank
2023-11-17T00:05:04Z,Politico,Colleges banned groups spewing antisemitism. Then new ones formed.
2023-11-17T20:14:16Z,Al Jazeera English,Erdogan in tense talks in Germany as divisions over Gaza war deepen
2023-11-17T05:56:05Z,Al Jazeera English,Fact or Fiction: Israel needs fake nurses to justify killing Gaza babies
2023-11-17T18:14:08Z,Al Jazeera English,More than 20 patients die at Gaza’s al-Shifa Hospital amid Israeli raid
2023-11-17T02:51:40Z,Al Jazeera English,"Body of Hamas captive Yehudit Weiss recovered by Gaza hospital, Israel says"
2023-11-17T20:49:47Z,Al Jazeera English,"Biden and Qatar’s emir discuss Gaza hostages, humanitarian aid"
2023-11-17T19:54:02Z,Al Jazeera English,‘Minimal’ fuel to be allowed into Gaza after UN warns of starvation risk
2023-11-17T08:41:52Z,Al Jazeera English,"Israeli forces raid Jenin, surround hospitals in occupied West Bank"
2023-11-17T12:55:58Z,Al Jazeera English,Israel-Gaza war: Is Israel weaponising anti-Semitism?
2023-11-17T18:45:10Z,BBC News,Ukraine war: Marines gain riverbank foothold but front lines barely move
2023-11-17T03:46:56Z,Al Jazeera English,Man arrested over Jewish protester’s death during pro-Palestinian rally
2023-11-17T18:59:20Z,Al Jazeera English,Can the UN Security Council stop Israel’s war on Gaza?
2023-11-17T00:55:00Z,CBS News,Palestinians trying to protect West Bank land from Israelis
2023-11-17T01:00:05Z,CBS News,Palestinians say Israeli settlers are seizing West Bank homes by force
2023-11-17T16:45:50Z,ABC News,Zelenskyy warns of 'slowed down' supply of vital artillery ammunition to Ukraine
2023-11-17T09:48:01Z,Al Jazeera English,"‘We’re alive’, then dead silence: A Gaza family trapped in Israel’s war"
2023-11-17T15:02:23Z,ABC News,IBM pulls ads from Musk's X after report says they appeared next to antisemitic posts
2023-11-17T18:26:07Z,ABC News,Gun charge dropped against politician who brought weapon to Israel war protest
2023-11-17T00:42:17Z,ABC News,California man arrested for manslaughter in death of protester at Israel war rally
2023-11-17T10:00:00Z,Politico,Violent clash at DNC headquarters sparks concern over convention security
2023-11-17T17:01:14Z,Politico,White House slams Elon Musk for supporting antisemitic post
2023-11-17T19:00:39Z,Politico,NYC Council member who brought gun to rally will have charge dropped
2023-11-17T12:08:20Z,BBC News,Netanyahu: Israel 'not successful' minimising Gaza casualties but due to Hamas
2023-11-17T15:41:39Z,Vice News,"A Century-Old, Debunked Theory Is Fueling the TikTok Moral Panic"
2023-11-18T18:25:18Z,BBC News,Hundreds leave Gaza's al-Shifa hospital as many feared killed at UN shelter
2023-11-18T14:30:05Z,BBC News,Hospital evacuees among those fleeing with tanks on street
2023-11-18T15:02:14Z,BBC News,Israel orders evacuation Khan Younis in southern Gaza
2023-11-18T14:35:48Z,ABC News,"Scarce supplies, disease outbreaks threaten thousands of lives in Gaza: Experts"
2023-11-18T19:42:24Z,ABC News,US considering tactical recovery plans for hostages in Gaza
2023-11-18T12:51:03Z,Politico,"Shifa Hospital patients, staff and displaced leave the compound as Israel strikes targets in south"
2023-11-18T22:02:49Z,Al Jazeera English,"Biden writes two different letters on Gaza war, reflecting his US audience"
2023-11-18T15:07:34Z,Al Jazeera English,Is Biden’s stance on Israel out of sync with mainstream America?
2023-11-18T05:31:44Z,Al Jazeera English,‘Drowning in own blood’: Kin of Israeli victims of Hamas still want peace
2023-11-18T20:20:38Z,Politico,Biden: ‘A cease-fire is not peace’
2023-11-18T08:00:14Z,Al Jazeera English,How hospitals became ‘fair game’ in Israel’s war on Gaza
2023-11-18T08:35:52Z,Al Jazeera English,Israeli air strikes kill 28 Palestinians in southern Gaza
2023-11-18T17:08:09Z,Al Jazeera English,"Thousands rally across Iran to protest Gaza deaths, slam Israel and US"
2023-11-18T11:54:40Z,Al Jazeera English,‘A lot of discontent’: Netanyahu alone as Israel turns on wartime PM
2023-11-18T03:45:24Z,ABC News,"Feds open investigation into alleged antisemitism, Islamophobia at colleges"
2023-11-18T11:13:49Z,Al Jazeera English,Gaza’s food is running out amid Israel’s ‘war of starvation’
2023-11-18T18:34:19Z,Al Jazeera English,Is US support for Israel damaging Washington’s global standing?
2023-11-18T22:45:35Z,Al Jazeera English,"Hamas had not planned to attack music festival, Israeli report says"
2023-11-18T17:21:04Z,Al Jazeera English,"Families of Israeli captives arrive in Jerusalem, rally at PM’s office"
2023-11-18T11:49:02Z,Al Jazeera English,IMF could augment Egypt’s loan programme over effects of Gaza war
2023-11-18T16:00:11Z,Al Jazeera English,Wounded Palestinian children evacuated from Gaza to UAE
2023-11-18T15:27:08Z,Politico,"Former Trump adviser O’Brien slams Biden for attacks on U.S. troops in Syria, Iraq"
2023-11-18T07:16:29Z,Al Jazeera English,"‘Scream to the world, stop genocide’: Indonesian medics rally for Gaza"
2023-11-18T10:39:03Z,Al Jazeera English,Israel agrees to allow ‘minimal’ two trucks of fuel a day into Gaza
2023-11-18T21:00:13Z,Al Jazeera English,No end to Palestinian suffering with no end to Israel’s war on Gaza
2023-11-18T21:37:39Z,BBC News,March reaches Jerusalem calling for release of Israeli hostages
2023-11-18T12:11:20Z,Al Jazeera English,Israeli forces strike al-Fakhoura School in northern Gaza
2023-11-18T17:06:02Z,BBC News,Gaza protesters force Cardiff museum to shut front doors
2023-11-18T06:30:05Z,Al Jazeera English,What’s the impact of the war on Gaza on the Palestinian economy?
2023-11-18T02:04:53Z,NBC News,Biden tells two different stories about the Israel-Hamas war in letters to Americans
2023-11-18T06:37:26Z,Al Jazeera English,Israel gives Gaza’s al-Shifa Hospital one hour to evacuate: Doctor
2023-11-17T01:30:00Z,BBC News,Heart and Soul: Israel – Gaza: Can interfaith work prevail?
2023-11-17T17:21:49Z,CBS News,Israeli troops say proof of Hamas base at Gaza hospital yet to come
2023-11-17T17:02:02Z,CBS News,Inside Al-Shifa hospital with Israeli forces
2023-11-17T17:01:00Z,CBS News,U.N. says it's unable to deliver aid to Gaza due to lack of fuel
2023-11-17T18:22:03Z,BBC News,Biden facing growing internal dissent over Israel's Gaza campaign
2023-11-18T14:12:18Z,CBS News,"Patients, staff and displaced people leave Al-Shifa Hospital in Gaza"
2023-11-18T16:25:36Z,CNN,Hate crimes surge...
2023-11-19T14:10:26Z,BBC News,Inside West Bank district under harsh Israeli lockdown since Hamas attack
2023-11-19T18:19:53Z,BBC News,Yemen's Houthi rebels hijack cargo ship in Red Sea
2023-11-19T11:28:42Z,Al Jazeera English,"When it comes to the Israeli-led ‘war on terror’, follow the money"
2023-11-19T19:34:51Z,Politico,"Yemen’s Houthi rebels hijack Israeli-linked ship in Red Sea, take 25 crew members hostage"
2023-11-19T20:29:27Z,Al Jazeera English,Could Israel’s war on Gaza provoke regional instability?
2023-11-19T18:19:16Z,Al Jazeera English,‘Saw death in every colour’: Palestinians fleeing north Gaza recount horror
2023-11-19T15:23:26Z,Politico,Washington Post back down from earlier story on Hamas hostage deal
2023-11-19T15:53:36Z,Al Jazeera English,Iran unveils upgraded hypersonic missile as Khamenei touts Israel ‘failure’
2023-11-19T17:28:48Z,Al Jazeera English,"Yemen’s Houthi rebels seize cargo ship in Red Sea, Israel blames Iran"
2023-11-19T14:15:57Z,Politico,"‘Closer than we have been’ to reaching a deal on hostages in Gaza, official says"
2023-11-19T17:03:18Z,Al Jazeera English,Israel’s slaughter of Palestinian children must end
2023-11-19T21:47:55Z,Al Jazeera English,Israeli army says it found a 55-metre tunnel under Gaza’s al-Shifa Hospital
2023-11-19T12:49:44Z,Al Jazeera English,‘Boycott Israel’ breathes new life into 100-year-old Egyptian soda brand
2023-11-19T01:59:00Z,CBS News,Hundreds of Palestinians flee Al-Shifa hospital
2023-11-19T07:59:05Z,Al Jazeera English,"‘Horrifying’: Dozens reported killed in Israeli attacks on camps, schools"
2023-11-19T19:02:29Z,Politico,California Democratic Party chair vows consequences for pro-Palestinian protesters
2023-11-19T07:30:49Z,Al Jazeera English,‘Giving up is not an option’: Volunteer doctors at Al-Aqsa Martyrs Hospital
2023-11-19T18:14:00Z,CBS News,Negotiations for hostage release are ongoing as Israel appears to be expanding offensive
2023-11-19T19:53:40Z,Al Jazeera English,When will Israeli army explain inconsistencies in al-Shifa Hospital videos?
2023-11-19T14:00:00Z,NBC News,Poll: Biden’s standing hits new lows amid Israel-Hamas war
2023-11-19T03:33:51Z,Politico,Pro-ceasefire protests take over building at California Democratic convention
2023-11-19T18:27:59Z,CBS News,"Cease-fire is ""the only way forward"" in Israel-Hamas war, Jordanian ambassador says"
2023-11-19T12:57:02Z,Al Jazeera English,Babies evacuated from al-Shifa and transferred to southern Gaza
2023-11-19T16:21:45Z,BBC News,Israel hopeful of Hamas deal to release hostages in 'coming days'
2023-11-19T20:30:52Z,ABC News,French performers lead a silent Paris march for peace between Israelis and Palestinians
2023-11-19T12:22:36Z,BBC News,"Israel-Gaza: Protests against MPs cross a line, says Rachel Reeves"
2023-11-19T15:29:19Z,Politico,Illinois governor blasts Trump over ‘vermin’ rhetoric
2023-11-19T07:48:36Z,BBC News,Belfast-born man set for reunion after kids flee Gaza
2023-11-19T11:36:11Z,BBC News,'I don't support the intimidation of MPs' - Rachel Reeves on Gaza
2023-11-19T17:23:00Z,CBS News,"Transcript: House Intelligence Committee chair Rep. Mike Turner on ""Face the Nation,"" Nov. 19, 2023"
2023-11-18T09:19:29Z,BBC News,'My children cry everyday for mum trapped in Gaza'
2023-11-19T20:50:03Z,CBS News,Negotiators near deal with Hamas to release hostages
2023-11-19T14:07:16Z,Al Jazeera English,Two journalists killed by Israeli bombing on Bureij refugee camp
2023-11-19T13:39:35Z,CBS News,"Transcript: Deputy National Security Adviser Jon Finer on ""Face the Nation,"" Nov. 19, 2023"
2023-11-18T19:40:15Z,The Jerusalem Post,"Jordan FM: Arab troops won’t enter Gaza, we won’t be seen as the enemy"
2023-11-19T15:19:17Z,The Jerusalem Post,"UK's Jeremy Corbyn: IDF, Hamas are both terror groups"
2023-11-19T19:00:18Z,BBC News,UK doctor relieved to be home after Gaza plight
2023-11-18T07:02:51Z,Al Jazeera English,"Letter to my baby: In Gaza, I’m sorry I dreamt of a better future"
2023-11-19T21:29:06Z,BBC News,Evacuated premature babies arrive at Gaza hospital
2023-11-19T17:26:00Z,CBS News,"Transcript: Sen. Chris Van Hollen, Democrat of Maryland, on ""Face the Nation,"" Nov. 19, 2023"
2023-11-19T16:59:39Z,NBC News,Inside Shin Bet’s interrogation of 50 Hamas fighters
2023-11-18T07:34:58Z,ABC News,Jordan's foreign minister offers blistering criticism of Israel as its war on Hamas rages on
2023-11-19T19:11:56Z,CBS News,"Full transcript of ""Face the Nation,"" Nov. 19, 2023"
2023-11-19T00:47:06Z,The Jerusalem Post,Ten things Iran thinks it achieved on Oct. 7 - analysis
2023-11-19T11:18:23Z,The Jerusalem Post,Qatari PM: ‘Good progress’ in last few days on Gaza hostage deal
2023-11-18T15:13:07Z,CBS News,Hundreds evacuate Al-Shifa Hospital in Gaza
2023-11-20T22:42:29Z,BBC News,US says Israel hostage deal 'closer than ever'
2023-11-20T04:41:36Z,BBC News,Japan condemns Yemen's Houthi rebels hijack of cargo ship in Red Sea
2023-11-20T05:49:11Z,ABC News,Israel-Gaza live updates: IDF says it exposed Hamas tunnel under Shifa Hospital
2023-11-20T14:39:11Z,Al Jazeera English,"Israel, Gaza, and the mass production of myths for mass media"
2023-11-20T22:23:22Z,ABC News,Biden believes deal is close to free hostages in Gaza
2023-11-20T12:45:44Z,Al Jazeera English,Russian diplomacy leverages Israel-Hamas war for moral high ground
2023-11-20T15:20:27Z,Al Jazeera English,"In Brazil’s favelas, activists find common ground with Palestinians in Gaza"
2023-11-20T11:09:22Z,Al Jazeera English,"Why does Israel target Palestinian hospitals? Psyops, say analysts"
2023-11-20T15:47:22Z,Al Jazeera English,Israel targets Gaza’s Indonesian Hospital: Here is what’s to know
2023-11-20T08:25:42Z,Al Jazeera English,China-Middle East summit told ‘Israel seeks to end Palestinians’ presence’
2023-11-20T15:43:49Z,Al Jazeera English,‘All of them’
2023-11-20T09:54:47Z,Al Jazeera English,UK Labour’s failure to call for a Gaza ceasefire is not surprising
2023-11-20T23:51:55Z,Politico,Sasse dismisses Florida Republican’s claim that UF professor compared Israel to Nazi Germany
2023-11-20T15:38:30Z,Al Jazeera English,Families of Gaza captives reject talk of death penalty for Hamas detainees
2023-11-20T08:28:48Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 45"
2023-11-20T11:43:37Z,Associated Press,Houthi rebels hijack ship in Red Sea...
2023-11-20T03:24:09Z,Al Jazeera English,Qatar PM says only ‘minor’ challenges to Israel-Hamas captive deal
2023-11-20T16:33:56Z,Al Jazeera English,What Israel’s video of ‘Hamas tunnel’ under al-Shifa tells us
2023-11-20T04:12:49Z,Al Jazeera English,Macron tells Netanyahu ‘too many civilian losses’ in Gaza bombardment
2023-11-20T09:58:18Z,Al Jazeera English,Japan seeking talks with Houthi hijackers of Red Sea vessel
2023-11-20T17:02:34Z,Al Jazeera English,Dozens of premature babies evacuated from Gaza to Egypt
2023-11-20T10:14:35Z,Al Jazeera English,Israeli tanks besiege Gaza’s Indonesian Hospital
2023-11-20T20:38:36Z,Al Jazeera English,What’s the impact of the Houthis hijacking a ship in the Red Sea?
2023-11-20T14:10:52Z,Al Jazeera English,Palestinian and Israeli Fears
2023-11-20T21:11:31Z,Al Jazeera English,“A genocidal war” Surgeon says Israel strategically destroying Gaza health
2023-11-20T16:37:22Z,Al Jazeera English,Analysis: Can the US and Israel stop the Houthis from seizing more ships?
2023-11-20T15:03:08Z,BBC News,Dad of missing girl talks of 'worst nightmare'
2023-11-20T22:47:32Z,BBC News,MSPs to back Israel-Gaza ceasefire in Holyrood vote
2023-11-20T09:18:46Z,Al Jazeera English,"The keffiyeh, olive branch, watermelon and other Palestinian symbols"
2023-11-20T13:28:07Z,CBS News,Babies from Gaza make it to Egypt as 2nd hospital reportedly encircled
2023-11-20T16:43:46Z,BBC News,Israeli tanks surround north Gaza's Indonesian Hospital
2023-11-20T13:49:03Z,Politico,US defense secretary meets with Zelenskyy in Kyiv to show steadfast support for Ukraine
2023-11-20T19:45:18Z,BBC News,First minister Humza Yousaf's mother in-law describes Gaza 'nightmare'
2023-11-20T18:29:10Z,CBS News,"Senior Hamas leader says hostage deal is close, blames U.S. for Gaza devastation"
2023-11-20T20:45:23Z,BBC News,BBC assesses footage of hostages and tunnels released by Israel
2023-11-20T16:23:00Z,CBS News,IDF claims video shows Hamas tunnel at Al-Shifa hospital; premature babies evacuated to Egypt
2023-11-20T14:58:14Z,CBS News,The latest on the Israel-Hamas war as negotiators continue hostage talks
2023-11-20T20:16:32Z,Al Jazeera English,Premature babies from Gaza arrive in Egypt
2023-11-20T08:51:34Z,Al Jazeera English,Al Jazeera reporter visits premature babies in Gaza ward
2023-11-20T15:09:49Z,Al Jazeera English,Palestinian woman desperate for news of family in Gaza
2023-11-20T08:42:03Z,Al Jazeera English,"World Children’s Day tragedy: Gaza’s 5,500 lives lost to Israel’s attacks"
2023-11-20T00:26:00Z,CBS News,Premature babies evacuated from Al-Shifa Hospital
2023-11-20T18:39:18Z,Al Jazeera English,Photos: Dozens of premature babies evacuated from Gaza to Egypt
2023-11-20T19:08:00Z,CBS News,The latest on Israel-Hamas hostage release negotiations
2023-11-20T05:10:50Z,ABC News,"With the world's eyes on Gaza, attacks are on the rise in the West Bank, which faces its own war"
2023-11-19T01:13:46Z,Politico,Biden orders top aides to prepare reprimands for violent Israeli settlers in West Bank
2023-11-21T02:23:48Z,BBC News,Yahya Sinwar: Who is the Hamas leader?
2023-11-21T06:03:04Z,BBC News,Watch: Meeting between Israeli politicians and Gaza hostage families descends into shouting
2023-11-21T22:29:26Z,ABC News,Hostages freed from Gaza would face treacherous path to safety
2023-11-21T20:48:59Z,Al Jazeera English,"Palestinians, supporters fly flag in emotional World Cup qualifier"
2023-11-21T19:00:07Z,Al Jazeera English,Palestinians in Israel also face a Nakba
2023-11-21T07:51:43Z,BBC News,Palestinian football's 'star defender' among players stuck in Gaza
2023-11-21T19:17:38Z,Al Jazeera English,What fresh dangers does winter bring for the people of Gaza?
2023-11-21T07:53:13Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 46"
2023-11-21T17:17:00Z,BBC News,Thousands of fans watch Australia beat Palestine
2023-11-21T17:49:39Z,Al Jazeera English,BRICS condemns Israel war on Gaza in signal to the West
2023-11-21T01:14:22Z,Al Jazeera English,"Why Singapore is ‘friend of all, enemy of none’ in Israel-Gaza war"
2023-11-21T00:54:06Z,BBC News,Yemen's Houthi rebels release video of Red Sea cargo ship hijack
2023-11-21T00:45:12Z,Politico,Aid groups detail humanitarian options for Gaza in private meeting with Jake Sullivan
2023-11-21T03:59:01Z,ABC News,Pentagon chief in Kyiv amid questions over future US arms supplies
2023-11-21T12:31:11Z,Al Jazeera English,Hospitals in northern Gaza completely out of service: Health official
2023-11-21T12:23:09Z,Al Jazeera English,Have the US and Israel agreed on Gaza’s future?
2023-11-21T07:45:40Z,Al Jazeera English,"Gaza ‘approaching a truce agreement’ with Israel, says Hamas leader Haniyeh"
2023-11-21T22:37:03Z,Politico,Biden admin officials see proof their strategy is working in hostage deal
2023-11-21T07:45:26Z,Al Jazeera English,Analysis: How Israel could gain from a pause in the Gaza war
2023-11-21T04:45:22Z,Al Jazeera English,Keeping Gaza online: Telecom heroes risk life and limb under Israel’s bombs
2023-11-21T17:54:27Z,Al Jazeera English,Photos: Intense Israeli air strikes hit Gaza amid growing signs of truce
2023-11-21T13:51:25Z,ABC News,WATCH: Yemen's Houthis seize cargo ship in Red Sea
2023-11-21T04:55:26Z,Al Jazeera English,"As people run out of fuel in Gaza, clay ovens are back in demand"
2023-11-21T16:37:34Z,Al Jazeera English,South Africa Parliament votes in favour of motion to close Israel embassy
2023-11-21T15:35:35Z,Al Jazeera English,Israeli state TV video shows children singing about Gaza
2023-11-21T15:43:01Z,Politico,Pro-Palestinian staffers ask progressive Chicago mayor to back a cease-fire
2023-11-21T12:19:07Z,Al Jazeera English,Israeli strike kills three journalists near Lebanon border
2023-11-21T19:35:02Z,CBS News,Why Israel is facing backlash from some citizens over Gaza operations
2023-11-21T12:44:00Z,CBS News,"Hope, but no relief yet for desperate Palestinian or Israeli families"
2023-11-21T15:00:20Z,Politico,Joe Biden's new Michigan problem: Cornel West
2023-11-21T01:17:50Z,MSNBC,"As Gaza burns, the old Democratic playbook on Israel is becoming risky"
2023-11-21T13:00:06Z,Al Jazeera English,A Letter: The atmosphere of fear at Cornell University must end
2023-11-21T15:55:41Z,CBS News,Israel-Hamas war: A hostage deal could come soon
2023-11-21T01:29:00Z,CBS News,Heavy fighting reported near second Gaza hospital
2023-11-21T22:39:00Z,CBS News,Biden delays Thanksgiving trip amid Israel-Hamas hostage talks
2023-11-21T05:05:04Z,CNN,Israel-Hamas war rages as humanitarian crisis spirals in Gaza
2023-11-21T10:17:04Z,BBC News,Israel recalls its ambassador from South Africa
2023-11-21T17:16:00Z,CBS News,"Israeli government to meet on deal for Gaza cease-fire, hostage release"
2023-11-21T20:57:27Z,Politico,"Feds fine crypto giant $4.4B, alleging it aided Hamas financing, violated sanctions"
2023-11-21T20:25:43Z,Al Jazeera English,Yassine Bounou lifts spirits of child amputee in Gaza
2023-11-21T07:01:40Z,Al Jazeera English,Video of Houthi rebels seizing Red Sea cargo ship
2023-11-22T21:52:12Z,BBC News,How the Israel-Hamas hostage deal came together
2023-11-22T14:06:23Z,ABC News,Pope Francis meets with relatives of Israeli hostages and Palestinians living in Gaza
2023-11-22T16:55:55Z,BBC News,Gaza hostages deal raises hopes and fears for families
2023-11-22T21:12:59Z,BBC News,Family of child hostage ‘cautiously hopeful’ for release
2023-11-22T14:00:59Z,Vice News,The Israelis and Palestinians Doing Ayahuasca Together
2023-11-22T11:37:19Z,Al Jazeera English,"Diaspora Palestinians in Greece fear for relatives in Gaza, long for peace"
2023-11-22T05:39:40Z,Al Jazeera English,"Reactions to Israel, Hamas ceasefire deal"
2023-11-22T20:49:37Z,Al Jazeera English,Displaced Palestinians react to Israel-Hamas pause in fighting
2023-11-22T09:37:44Z,Al Jazeera English,EU to boost Gaza aid amid Israel-Hamas truce
2023-11-22T19:44:07Z,Al Jazeera English,What does the Israel-Hamas deal mean for Gaza?
2023-11-22T09:06:31Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 47"
2023-11-22T17:58:50Z,Al Jazeera English,"Hamas deal divides Israel politicians, seen as ‘great harm’, ‘painful’"
2023-11-22T07:54:59Z,Al Jazeera English,Israel-Hamas truce: All that you need to know
2023-11-22T19:25:28Z,Al Jazeera English,Israeli strikes continue on Gaza ahead of agreed truce
2023-11-22T21:01:39Z,Al Jazeera English,Watching the watchdogs: America’s reckoning with Israeli media manipulation
2023-11-22T14:05:39Z,Al Jazeera English,Behind the scenes: How the Israel-Hamas truce deal came together
2023-11-22T17:36:36Z,Politico,Donor allegedly offered $20M to recruit a Tlaib primary challenger
2023-11-22T21:43:13Z,Al Jazeera English,Dozens from same family killed in Gaza as Israel continues bombardment
2023-11-22T10:46:46Z,Al Jazeera English,‘Terrorism’: Israel-Hamas conflict has gone ‘beyond war’ says Pope Francis
2023-11-22T14:58:18Z,Al Jazeera English,"Anxious, optimistic: Families of female Palestinian prisoners await release"
2023-11-22T15:51:19Z,Al Jazeera English,"Israeli failures, US charades and a negotiated truce"
2023-11-22T08:23:02Z,Al Jazeera English,"Gaza truce deal: What have Hamas, Israel and Qatar said?"
2023-11-22T05:08:15Z,Politico,Ukrainians who fled their country for Israel find themselves yet again living with war
2023-11-22T13:21:33Z,Al Jazeera English,"Israel-Hamas deal: Which captives, Palestinian prisoners could be freed?"
2023-11-22T14:54:10Z,Vice News,"Israel Agrees to Four-Day Ceasefire For Release of 50 Hostages, Mostly Children"
2023-11-22T16:34:22Z,Al Jazeera English,"Switzerland moves to ban Hamas, backs Israel’s ‘right to self-defence’"
2023-11-22T14:43:24Z,Al Jazeera English,What happened in Gaza before the truce deal
2023-11-22T11:11:43Z,Al Jazeera English,"US General Petraeus: Israel’s war on Gaza to last for ‘months, not weeks’"
2023-11-22T08:38:43Z,Al Jazeera English,Turkish FM: Why hasn’t Turkey completely cut ties with Israel?
2023-11-22T13:00:04Z,Al Jazeera English,"Israel-Gaza: ‘We all have 13,000 deaths on our conscience’"
2023-11-22T02:30:23Z,Politico,Israel and Hamas both announce hostage deal
2023-11-22T02:05:25Z,Al Jazeera English,"Israel agrees to ceasefire deal, paving way for some captives’ release"
2023-11-22T11:21:33Z,Al Jazeera English,Ex-US diplomat demands more dead Palestinian children in Islamophobic rant
2023-11-22T18:13:13Z,Al Jazeera English,"Chocolate cake, loving parents await Palestinian teen Israel might free"
2023-11-22T11:37:03Z,Al Jazeera English,Analysis: A pause in fighting – what’s in it for Hamas?
2023-11-22T14:36:27Z,Vice News,Gazans Are Trying to Stay Online Under Siege. New Tech Is Struggling to Help.
2023-11-22T09:08:54Z,Al Jazeera English,No ease in human suffering in Gaza
2023-11-22T00:38:00Z,CBS News,Israel and Hamas strike hostage deal
2023-11-22T11:17:22Z,BBC News,Celtic fined over fans displaying Palestine flags
2023-11-22T00:55:37Z,ABC News,US hits Iran-backed militants with fourth round of airstrikes
2023-11-22T23:06:00Z,CBS News,"Israel-Hamas hostage deal delayed until Friday, Israeli official says"
2023-11-22T06:08:00Z,Al Jazeera English,Burying the bodies of unidentified victims of Israel’s war on Gaza
2023-11-22T23:28:25Z,BBC News,Israel-Gaza war: Pro-Palestinian protesters halt council meeting
2023-11-22T14:41:41Z,CBS News,Details on Israel-Hamas hostage deal
2023-11-22T15:27:24Z,NBC News,"Susan Sarandon, 'Scream' actor Melissa Barrera dropped by Hollywood companies after remarks about Israel-Hamas war"
2023-11-22T09:11:12Z,The Jerusalem Post,Andrew Tate: ‘The Israelis are genociding the Palestinians’
2023-11-22T19:36:00Z,CBS News,"Breaking down the Israel-Hamas hostage deal, short-term cease-fire in Gaza"
2023-11-22T15:21:59Z,CBS News,"Israel and Hamas agree to hostage deal, short-term cease-fire in Gaza"
2023-11-23T13:59:05Z,BBC News,Israeli forces detain director of Gaza's al-Shifa Hospital
2023-11-23T07:04:57Z,Al Jazeera English,"As Israel pounds Gaza, BBC journalists accuse broadcaster of bias"
2023-11-23T16:41:05Z,Al Jazeera English,A roadmap for the future of Palestine
2023-11-23T21:01:23Z,Al Jazeera English,Hamas says 30 killed in Israeli attack on UN school ahead of Gaza truce
2023-11-23T06:23:55Z,Al Jazeera English,Israel steps up attacks on Gaza before truce
2023-11-23T18:36:03Z,Al Jazeera English,"Uncertainty, hope for Palestinian, Israeli families before Gaza truce"
2023-11-23T12:24:54Z,Al Jazeera English,Iran’s top diplomat discusses Israel’s war in Gaza with Hezbollah leader
2023-11-23T01:08:46Z,Politico,Pope meets relatives of Israeli hostages and Palestinians in Gaza and sets off firestorm over words
2023-11-23T22:17:14Z,Politico,"Gaza has become a moonscape in war. When the battles stop, many fear it will remain uninhabitable"
2023-11-23T07:39:30Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 48"
2023-11-23T00:49:23Z,Al Jazeera English,‘Important but not enough’: What does Israel-Hamas deal mean for US policy?
2023-11-23T01:16:57Z,Politico,Israel unveils what it claims is a major Hamas hideout beneath Gaza City’s Shifa Hospital
2023-11-23T19:43:34Z,Al Jazeera English,Why are so many Palestinians imprisoned in Israel?
