Date Published,News Outlet,Title
2023-11-02T14:14:34Z,Al Jazeera English,‘This is Nasrallah’s moment’: Will Hezbollah’s chief declare war on Israel?
2023-11-02T19:19:03Z,Al Jazeera English,Germany announces complete ban of Hamas activities
2023-11-02T21:51:49Z,ABC News,House approves Israel aid in first major test of Johnson's speakership
2023-11-02T02:15:35Z,ABC News,Biden calls for 'pause' in Israel-Gaza conflict to get hostages out
2023-11-02T12:51:53Z,Al Jazeera English,‘We’re on the right side of history’: Celtic’s growing feud over Palestine
2023-11-02T18:02:55Z,Al Jazeera English,Israeli forces kill three Palestinians as West Bank violence soars
2023-11-02T03:17:15Z,Al Jazeera English,Q&A: Former UN official Craig Mokhiber on Gaza and genocide
2023-11-02T14:23:20Z,Al Jazeera English,Tunisia debates bill to criminalise normalisation of ties with Israel
2023-11-02T09:19:58Z,Al Jazeera English,Tunisian tennis star Ons Jabeur donates prize money to Palestinians
2023-11-02T15:22:27Z,Al Jazeera English,Gaza authorities say 15 killed in Israeli strike on Bureij refugee camp
2023-11-02T06:46:51Z,Al Jazeera English,Israel-Gaza war: US House rejects effort to censure Rashida Tlaib
2023-11-02T12:55:43Z,Al Jazeera English,Israel’s army meets fierce resistance ‘at the gates of Gaza City’
2023-11-02T22:46:11Z,Politico,"House passes resolution disavowing antisemitism, support for Hamas on campuses"
2023-11-02T09:10:55Z,Al Jazeera English,"‘Genocide’, Colombia says as Latin American states condemn Israel over Gaza"
2023-11-02T18:28:11Z,Al Jazeera English,Can world powers urge Israel to stop its attacks in the occupied West Bank?
2023-11-02T02:32:11Z,Al Jazeera English,UN rights office says Israeli attacks on Jabalia could be ‘war crime’
2023-11-02T20:39:10Z,Al Jazeera English,Lebanon-Israel border fighting picks up before Hezbollah leader’s speech
2023-11-02T21:41:05Z,Al Jazeera English,Advocacy or a career? US students fear employer backlash amid war in Gaza
2023-11-02T10:13:29Z,ABC News,Florida man charged with making threats against Jewish organization
2023-11-02T20:35:41Z,Al Jazeera English,Bahrain recalls ambassador from Israel amid escalating assault on Gaza
2023-11-02T18:17:35Z,Al Jazeera English,"UN experts demand ceasefire, warn Gaza is ‘running out of time’"
2023-11-02T06:01:51Z,Al Jazeera English,Gaza mothers fear for premature babies as fuel shortages cripple hospitals
2023-11-02T15:56:09Z,Al Jazeera English,Are Israel’s attacks on Gaza’s hospitals legal?
2023-11-02T16:08:13Z,Al Jazeera English,"Analysis: Houthis declare war on Israel, but their real target is elsewhere"
2023-11-02T08:03:51Z,Al Jazeera English,Biden calls for ‘pause’ in Israel’s war in Gaza for the first time
2023-11-02T18:56:29Z,Al Jazeera English,What’s happening at Gaza’s Rafah crossing?
2023-11-02T11:33:41Z,CBS News,"Biden calls for ""pause"" in Israel-Hamas war"
2023-11-02T07:57:15Z,Al Jazeera English,Sociopaths in suits
2023-11-02T18:20:03Z,CBS News,"Blinken says U.S. wants ""durable, sustainable peace"" for Israelis and Palestinians"
2023-11-02T21:19:42Z,Politico,"Cardona 'appalled,’ ‘horrified’ at antisemitic incidents on campuses"
2023-11-02T21:29:50Z,MSNBC,My friend is a journalist in Gaza. Here's why he went back to work after his family was killed.
2023-11-02T11:54:39Z,CBS News,Israeli forces advance on Gaza as hundreds of Americans appear set to leave
2023-11-02T19:00:55Z,Al Jazeera English,Raw grief of a mother losing her son in Gaza
2023-11-02T16:23:03Z,Politico,Top U.S. law firms press universities to address antisemitism
2023-11-01T16:23:37Z,BBC News,"Ukraine war: Russia hits most settlements in one day, says Kyiv"
2023-11-03T15:49:50Z,BBC News,Netanyahu rebuffs Blinken's call for Gaza pause
2023-11-03T00:31:06Z,BBC News,"A doctor, tailor, and bride-to-be: Stories of those killed in Gaza"
2023-11-03T21:52:40Z,ABC News,Family of US hostages believed to be taken during kibbutz massacre plead for release
2023-11-03T15:36:30Z,Vice News,Hezbollah Leader Signals Willingness to Escalate Conflict With Israel
2023-11-03T01:34:18Z,BBC News,Hezbollah chief Nasrallah to break silence on Israel-Gaza war
2023-11-03T19:02:28Z,ABC News,Lebanon's militant Hezbollah leader taunts Israel in first speech since war started
2023-11-03T18:08:24Z,BBC News,Gaza reporter removes protective vest after learning of colleague's death on air
2023-11-03T11:12:03Z,Al Jazeera English,What we know about the captives taken by Hamas
2023-11-03T00:34:01Z,Politico,Mainstream Democrats ramp up criticism of Israel’s Gaza offensive as humanitarian crisis grows
2023-11-03T12:28:52Z,Al Jazeera English,"Pirates, emperors and the Middle East axes of evil"
2023-11-03T14:19:06Z,Al Jazeera English,"Should Palestinians, Israelis live equally in one state?"
2023-11-03T12:42:12Z,ABC News,WATCH: ABC News gets an up-close look at Israel's air defenses
2023-11-03T07:55:06Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 28"
2023-11-03T16:01:51Z,Al Jazeera English,Blinken discusses ‘humanitarian pauses’ as Israel encircles Gaza City
2023-11-03T07:28:04Z,Al Jazeera English,Israeli air raid kills Palestinian journalist and family in Gaza
2023-11-03T07:50:14Z,Al Jazeera English,What’s Israel’s Hannibal Directive? A former IDF soldier tells all
2023-11-03T13:39:34Z,Al Jazeera English,Covering Gaza: Dehumanisation of an entire population
2023-11-03T03:10:02Z,Al Jazeera English,"Israel’s military says Gaza City surrounded, rejects ceasefire calls"
2023-11-03T18:59:13Z,Al Jazeera English,Hezbollah’s Hassan Nasrallah speech on Israel-Hamas war: Key takeaways
2023-11-03T20:26:47Z,Al Jazeera English,Relief in Lebanon as Hezbollah’s Nasrallah holds off on wider Israel war
2023-11-03T14:31:03Z,BBC News,What is Hezbollah in Lebanon and will it go to war with Israel?
2023-11-03T08:39:41Z,Al Jazeera English,Israel kills at least nine Palestinians in occupied West Bank
2023-11-03T21:03:45Z,Al Jazeera English,Anwar El Ghazi’s contract terminated by Mainz over Israel-Palestine posts
2023-11-03T16:40:41Z,Al Jazeera English,"‘Arrested, tortured and insulted’, say workers returned to Gaza by Israel"
2023-11-03T08:40:34Z,Al Jazeera English,"Mass graves, rushed burials: Funeral rites bypass Gaza dead amid Israel war"
2023-11-03T17:30:53Z,Al Jazeera English,"Analysis: Israel’s Gaza bombing campaign is proving costly, for Israel"
2023-11-03T19:18:35Z,Al Jazeera English,Where does the world stand on Gaza?
2023-11-03T15:50:55Z,Al Jazeera English,‘All scenarios are open’: Hezbollah leader in first speech since Gaza war
2023-11-03T21:04:17Z,Politico,"Progressives demand White House push Israel on civilian safety, humanitarian needs"
2023-11-03T17:37:54Z,BBC News,Mainz end El Ghazi contract over Israel-Gaza post
2023-11-03T10:50:01Z,Al Jazeera English,Israel pushes thousands of detained cross-border workers into war-torn Gaza
2023-11-03T05:48:34Z,Al Jazeera English,"Telegram restricts access to Hamas channels on Google, Apple stores"
2023-11-03T13:30:59Z,Al Jazeera English,Israeli families bring genocide complaint against Hamas to ICC
2023-11-03T18:18:53Z,Al Jazeera English,Thousands rally in Beirut to watch Hezbollah chief Nasrallah’s speech
2023-11-03T12:42:26Z,Al Jazeera English,Thai official meets with Hamas in Iran to seek hostage release
2023-11-03T15:35:59Z,Al Jazeera English,"Middle East Roundup: Know their names – Gaza’s dead, more than a statistic"
2023-11-03T11:39:53Z,Al Jazeera English,Israel-Gaza: Could further escalation lead to a wider conflict?
2023-11-03T09:26:49Z,CBS News,Blinken in Tel Aviv as Israel says its troops have surrounded Gaza City
2023-11-03T10:00:00Z,NBC News,"On Instagram, Palestinian journalists and digital creators document Gaza strikes see surge in followers"
2023-11-03T07:31:52Z,BBC News,Councillors call on Starmer to resign over Gaza
2023-11-03T16:26:00Z,Politico,"Biden expected to skip COP climate summit, trip to Africa"
2023-11-03T11:59:22Z,Al Jazeera English,‘Unsafe in own home’: Israeli settlers spread terror in South Hebron Hills
2023-11-03T10:06:58Z,Al Jazeera English,Occupied West Bank Violence
2023-11-03T21:42:18Z,BBC News,Hamas officials say 13 killed in blast outside Gaza City's Al-Shifa hospital
2023-11-04T20:10:18Z,BBC News,"Israel-Gaza war: Ceasefire would allow Hamas to regroup, says Blinken"
2023-11-04T14:38:37Z,Politico,Tlaib accuses Biden of supporting genocide of Palestinians
2023-11-04T19:20:21Z,Al Jazeera English,Iranians march for Gaza on anniversary of US embassy takeover
2023-11-04T11:00:43Z,Al Jazeera English,"Iran holds rallies to support Gaza, mark 1979 US embassy takeover"
2023-11-04T14:51:37Z,Al Jazeera English,‘Extremely challenging’: Israel’s Gaza ground assault faces stumbles
2023-11-04T19:52:01Z,ABC News,ABC News embeds with IDF inside Gaza: Reporter's notebook
2023-11-04T00:56:44Z,Al Jazeera English,What’s behind Antony Blinken’s call for ‘humanitarian pauses’ in Gaza?
2023-11-04T11:00:00Z,Politico,The UN is in disarray over the Israel-Hamas war
2023-11-04T09:19:18Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 29"
2023-11-04T13:09:07Z,Al Jazeera English,Israel’s media: Between trauma and anger
2023-11-04T15:36:38Z,BBC News,Rafah border crossing between Gaza and Egypt fails to open for foreigners
2023-11-04T10:04:38Z,Al Jazeera English,‘Freedom convoy’ to US military base in Turkey calls for Gaza ceasefire
2023-11-04T03:32:57Z,Al Jazeera English,"Israel-Gaza war fuels online anti-Semitism, Islamophobia in China"
2023-11-04T18:22:14Z,Al Jazeera English,What are the consequences of Israel bombing Gaza’s hospitals?
2023-11-04T22:51:26Z,Al Jazeera English,Protests in Israel target Netanyahu over release of captives
2023-11-04T11:38:04Z,Politico,Hamas leader's home is hit in airstrike as Israel presses its attacks and U.S. envoy seeks aid route
2023-11-04T20:35:47Z,Al Jazeera English,Protesters rally around the world demanding immediate ceasefire in Gaza
2023-11-04T06:32:23Z,Al Jazeera English,‘Can’t sleep’: Trapped British nationals try to flee Israel’s Gaza bombing
2023-11-04T14:07:57Z,Al Jazeera English,Turkey recalls ambassador to Israel over ‘humanitarian tragedy in Gaza’
2023-11-04T18:05:25Z,Politico,Turkey recalls ambassador from Israel
2023-11-04T02:54:01Z,Al Jazeera English,‘Significant pause’ needed in Gaza fighting to free captives: US official
2023-11-04T16:19:30Z,Politico,‘Nobody’s hands are clean’: Obama urges reflection amid Israel-Hamas conflict
2023-11-04T08:18:15Z,Al Jazeera English,"‘Want to die with my family’: From Gaza, stuck in West Bank, fearing arrest"
2023-11-04T17:00:56Z,Al Jazeera English,Blinken reaffirms US support for ‘humanitarian pauses’ in Gaza
2023-11-04T11:44:14Z,Al Jazeera English,Will Gaza ever receive enough aid?
2023-11-04T16:47:06Z,Al Jazeera English,"Israel ramps up attacks in Gaza, striking schools, hospitals and mosques"
2023-11-04T22:17:47Z,Politico,Scott: ‘Obama is dead wrong’ on Israel-Hamas conflict
2023-11-04T01:47:08Z,Al Jazeera English,‘We have nothing’: Families seek safety from bombs inside Gaza hospitals
2023-11-04T18:38:57Z,ABC News,WATCH: ABC News embeds with IDF inside Gaza
2023-11-04T11:00:00Z,Politico,Emhoff: There is an ‘antisemitism crisis’ on our nation’s campuses
2023-11-04T15:07:08Z,Al Jazeera English,A letter to President Biden from a grieving Palestinian
2023-11-04T13:04:32Z,Al Jazeera English,Michael Moore on Gaza: ‘We need to stop the slaughter’
2023-11-04T15:39:01Z,Al Jazeera English,Ukraine’s Zelenskyy denies war with Russia at ‘stalemate’
2023-11-04T12:21:22Z,Al Jazeera English,"Israeli attacks bombard schools, hospitals, mosques in Gaza"
2023-11-04T13:07:39Z,Al Jazeera English,Israel bombs UN school in third major attack on Gaza’s Jabalia refugee camp
2023-11-04T09:07:33Z,NBC News,LIVE BLOG
2023-11-04T00:24:01Z,CBS News,Concern grows over settler attacks on West Bank Palestinians
2023-11-04T12:35:59Z,CBS News,Blinken seeks to contain Israel-Hamas war; meets with Middle East leaders
2023-11-03T17:05:35Z,ABC News,Stellar women's field takes aim at New York City Marathon record on Sunday
2023-11-04T04:15:58Z,CNN,"November 3, 2023 Israel-Hamas war news"
2023-11-03T14:30:58Z,Al Jazeera English,A picture and its story: Grief in Gaza and the loss of a child
2023-11-03T15:14:31Z,CBS News,Meet the Gaza doctor traveling on a bicycle to deliver medical care
2023-11-05T16:15:21Z,BBC News,Israel-Gaza war: At least 45 killed at Al-Maghazi refugee camp
2023-11-05T11:58:20Z,BBC News,BBC on scene of damage after blast at Gaza refugee camp
2023-11-05T22:37:17Z,BBC News,Few reasons for optimism after Antony Blinken's diplomatic dash
2023-11-05T16:00:00Z,Al Jazeera English,Why Israel wants to erase context and history in the war on Gaza
2023-11-05T20:49:24Z,Politico,Gaza has lost telecom contact again; Israel’s military says it has surrounded Gaza City
2023-11-05T19:55:38Z,Al Jazeera English,Is Israel carrying out ethnic cleansing in Gaza?
2023-11-05T17:55:05Z,Politico,Obama hints at split with Biden over Israel
2023-11-05T13:10:37Z,The Jerusalem Post,"IDF ground operation intensifies, Blinken meets with Abbas..."
2023-11-05T16:22:22Z,Al Jazeera English,"Gaza could see return of PA in case of a ‘political solution’, says Abbas"
2023-11-05T00:56:20Z,Al Jazeera English,"‘Biden, you can’t hide’: Thousands rally in Washington for Gaza ceasefire"
2023-11-05T16:33:59Z,Politico,Michigan Democrats bash Tlaib for Palestinian comments
2023-11-05T10:13:23Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 30"
2023-11-05T11:40:39Z,Politico,Blinken meets Palestinian leader in West Bank
2023-11-05T05:47:28Z,Al Jazeera English,"Israel bombs al-Maghazi refugee camp, killing dozens, Gaza officials say"
2023-11-05T10:05:53Z,Al Jazeera English,US’s Blinken headed to occupied West Bank amid ceasefire calls by Arabs
2023-11-05T00:27:17Z,BBC News,Four surprises that could upend the 2024 US election
2023-11-05T12:27:50Z,Al Jazeera English,"People march in US cities of Washington, San Francisco for Gaza ceasefire"
2023-11-05T15:27:09Z,Al Jazeera English,Al-Shifa hospital transfers its maternity ward to al-Helou private hospital
2023-11-05T22:06:30Z,Al Jazeera English,"Israel’s military claims it has cut Gaza in half, surrounded Gaza City"
2023-11-05T22:43:05Z,Al Jazeera English,‘Intense bombings’ by Israeli forces around Gaza hospitals amid blackout
2023-11-05T14:30:11Z,Al Jazeera English,‘Like a prison’: The Palestinians in Hebron living under Israeli lockdown
2023-11-05T09:18:33Z,Al Jazeera English,Blinken rejects push by Arab states for immediate Gaza ceasefire
2023-11-05T16:02:14Z,Politico,Bernie Sanders says Senate should use aid package to force Israel to change
2023-11-05T06:56:59Z,Al Jazeera English,Analysis: Israel’s ground war in Gaza could get much bloodier
2023-11-05T19:17:36Z,Al Jazeera English,Photos: No end to Gaza killings as Israeli campaign nears a month
2023-11-05T18:21:28Z,Politico,Anti-Defamation League director: 388 percent increase in antisemitism
2023-11-05T20:42:47Z,Al Jazeera English,"‘True massacre’: Gaza children death toll crosses 4,000 as raids intensify"
2023-11-05T22:59:21Z,BBC News,Irish-Israeli girl feared dead 'may be hostage'
2023-11-05T21:13:05Z,Al Jazeera English,"Family, including three children, killed by Israeli attack in south Lebanon"
2023-11-05T12:37:21Z,Al Jazeera English,Tens of thousands march in US for Gaza ceasefire
2023-11-05T16:21:28Z,ABC News,Arab Muslim student at Stanford hurt in hit-and-run on campus: University police
2023-11-05T15:31:13Z,Politico,War in Gaza adds to Democratic concerns about Biden's 2024 chances
2023-11-05T08:55:51Z,Al Jazeera English,"In Israel’s Eilat, residents fear war from the north and south"
2023-11-05T13:28:19Z,CBS News,U.S. Secretary of State Antony Blinken meets with Palestinian Authority president during West Bank trip
2023-11-05T14:30:12Z,CBS News,"Poll: Parties divide over aid to Israel, Ukraine"
2023-11-05T04:11:53Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-05T17:48:00Z,CBS News,"Transcript: Husam Zomlot, Palestinian Ambassador to the United Kingdom, on ""Face the Nation,"" Nov. 5, 2023"
2023-11-04T14:23:22Z,BBC News,Thousands attend pro-Palestinian march in Manchester
2023-11-05T18:33:23Z,CBS News,"Israeli diplomat: Hamas is ""playing for time"" in releasing hostages"
2023-11-04T20:12:05Z,MSNBC,Stacey Abrams: Biden can still win Muslim voters' support in 2024
2023-11-05T11:00:00Z,MSNBC,Benjamin Netanyahu is facing a political crisis at home
2023-11-06T17:29:13Z,BBC News,"Israel Gaza war: Hamas-run health ministry says Gaza death toll passes 10,000"
2023-11-06T17:18:42Z,BBC News,The writers who reached out across the divide
2023-11-06T15:47:04Z,BBC News,Dad of missing Irish-Israeli girl has hope again
2023-11-06T16:11:57Z,BBC News,Israel-Gaza war: 'I couldn't believe it was possible to kidnap an 85-year-old woman'
2023-11-06T21:47:56Z,BBC News,Hamas leader refuses to acknowledge killing of civilians in Israel
2023-11-06T21:45:28Z,ABC News,Indiana woman allegedly crashes 'on purpose' into what she thought was Jewish school
2023-11-06T17:22:50Z,Vice News,Canadian Politician Booted for Israel Comments Is Not Backing Down
2023-11-06T01:18:04Z,Al Jazeera English,China takes cautious approach to diplomacy over Israel-Gaza war
2023-11-06T05:20:35Z,ABC News,Israel-Gaza live updates: IDF says it's making progress in Gaza operation
2023-11-06T13:22:31Z,Al Jazeera English,South Africa joins diplomatic boycott of Israel over Gaza war
2023-11-06T11:27:51Z,BBC News,BBC reports from southern Gaza after 'intense' air strikes
2023-11-06T22:04:37Z,ABC News,Netanyahu to ABC's Muir: 'No cease-fire' without release of hostages
2023-11-06T00:39:38Z,Politico,Blinken shuttles from West Bank to Iraq trying to contain the fallout from Israel-Hamas war
2023-11-06T02:48:00Z,Al Jazeera English,UN agency heads make rare joint plea for Gaza ceasefire
2023-11-06T17:48:33Z,Politico,U.S. diplomats slam Israel policy in leaked memo
2023-11-06T11:55:33Z,Al Jazeera English,"Iran and Israel: From allies to archenemies, how did they get here?"
2023-11-06T12:49:36Z,Associated Press,IDF severs north from rest of territory ahead of push into Gaza City...
2023-11-06T20:18:16Z,Al Jazeera English,Palestinians flee massacre as Israel bombs al-Maghazi refugee camp
2023-11-06T12:57:18Z,Al Jazeera English,"Number of Palestinians killed in Israeli attacks on Gaza tops 10,000"
2023-11-06T09:26:20Z,Al Jazeera English,"Who are Israeli settlers, and why do they live on Palestinian lands?"
2023-11-06T17:27:56Z,Al Jazeera English,‘Our hearts burn’: Gaza’s olive farmers say Israel war destroys harvest
2023-11-06T12:48:12Z,Al Jazeera English,EU seeks alternative delivery routes as it ramps up Gaza aid
2023-11-06T11:43:46Z,Al Jazeera English,The ICC must investigate the crime of genocide in Gaza
2023-11-06T09:13:20Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 31"
2023-11-06T01:55:36Z,The Hill,Minister suspended after nuke bomb talk...
2023-11-06T17:16:24Z,Al Jazeera English,Israeli forces target solar panels at Gaza’s al-Shifa Hospital
2023-11-06T08:19:21Z,Al Jazeera English,"Jordan, Israel announce airdrop of urgent medical aid to Gaza hospital"
2023-11-06T11:59:08Z,Al Jazeera English,Israel’s psychological operation in Gaza
2023-11-06T18:53:17Z,Al Jazeera English,UN chief Guterres urges ceasefire as Gaza becomes ‘graveyard for children’
2023-11-06T11:30:59Z,Al Jazeera English,US diplomat Blinken meets Turkish FM for tough Israel-Gaza talks
2023-11-06T17:59:42Z,Al Jazeera English,Hamas armed wing says it fired 16 rockets at Israel from southern Lebanon
2023-11-06T14:25:48Z,Al Jazeera English,‘My father is missing’: Israel arrests Gaza patients in Jerusalem hospital
2023-11-06T16:32:05Z,Vice News,"US, Israel Officials Divided Over IDF Ground Invasion of Gaza"
2023-11-06T17:48:27Z,Al Jazeera English,"In Tunisia, pro-Palestinian fervour used to push for anti-NGO law"
2023-11-06T06:13:21Z,Al Jazeera English,"Photos: In Gaza, grieving continues as Israel strikes refugee camps"
2023-11-06T09:40:16Z,Al Jazeera English,US nuclear sub offers show of force in the Middle East
2023-11-06T00:33:47Z,BBC News,The US is quietly arming Taiwan to the teeth
2023-11-06T10:00:00Z,Politico,"Israel, crime, migrants: How moderates are gaining ground in NYC"
2023-11-06T01:56:16Z,Al Jazeera English,US’ Blinken makes unannounced visit to Iraq amid fears of regional conflict
2023-11-06T13:43:55Z,Al Jazeera English,Analysis: Hamas’s asymmetric warfare against Israel – lessons from Ukraine
2023-11-06T18:59:31Z,Al Jazeera English,Is Israel engaged in genocide in Gaza?
2023-11-06T13:55:36Z,The Wall Street Journal,IDF Poised for Battle for Gaza City...
2023-11-06T14:37:00Z,BBC News,Airstrike interrupts BBC correspondent's live report from Gaza
2023-11-06T06:27:48Z,Al Jazeera English,"Photos: To harvest olives, farmers in South Lebanon brave Israeli fire"
2023-11-06T13:09:41Z,Al Jazeera English,My day as a doctor at Gaza’s al-Shifa Hospital | Close Up
2023-11-06T11:00:00Z,NBC News,Why Israel’s bombardment of Gaza could be a potent recruitment tool for Hamas
2023-11-06T09:37:28Z,Al Jazeera English,Israel arrests Palestinian activist Ahed Tamimi in occupied West Bank raids
2023-11-06T15:19:55Z,CBS News,Israeli troops surround Gaza City amid global outrage over Palestinian death toll
2023-11-06T15:01:23Z,CBS News,Netanyahu facing new calls to resign; Gaza civilians risking lives fleeing territory's north
2023-11-06T12:30:01Z,BBC News,Ahed Tamimi: Israeli forces arrest Palestinian activist in West Bank
2023-11-06T12:32:56Z,CBS News,Israel's war on Hamas rages on despite mounting calls for a cease-fire
2023-11-06T15:24:32Z,CBS News,Protesters demand Netanyahu's resignation as Israel-Hamas war enters fifth week
2023-11-06T14:40:43Z,BBC News,South Africa recalls all diplomats from Israel
2023-11-06T21:53:56Z,NBC News,Rupi Kaur rejects Biden administration's Diwali invite over its response to Gaza
2023-11-06T09:02:08Z,Al Jazeera English,Video of Israel’s Iron Dome missile malfunctioning
2023-11-07T19:23:33Z,BBC News,"Gaza journalist killed alongside 42 relatives, news agency says"
2023-11-07T07:35:22Z,BBC News,Israel's pain still raw a month after Hamas attacks
2023-11-07T22:26:40Z,BBC News,"Israeli forces deep inside Gaza City, defence minister says"
2023-11-07T14:12:04Z,BBC News,'We want to hug her again' - Hope of Dad of missing Irish-Israeli girl
2023-11-07T18:45:37Z,Vice News,Adobe Is Selling Fake AI-Generated Images of Violence in Gaza and Israel
2023-11-07T17:01:40Z,BBC News,Canadian poet Rupi Kaur declines White House visit over Gaza
2023-11-07T12:57:35Z,Al Jazeera English,"One day, the war between Israel and Hamas will be over"
2023-11-07T16:12:02Z,Vice News,Pro-Palestine Protesters Delay US Military Ship They Say Is Delivering Weapons to Israel
2023-11-07T19:54:54Z,ABC News,Rep. Rashida Tlaib faces 2nd censure resolution over her criticism of Israel
2023-11-07T16:00:12Z,Al Jazeera English,One month of Israel’s war: What’s happening to Palestinians outside Gaza?
2023-11-07T07:52:00Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 32"
2023-11-07T02:54:24Z,ABC News,ABC's Muir presses Netanyahu on whether he takes responsibility for intel failures
2023-11-07T21:50:41Z,Politico,"Why the U.S. isn’t stopping this war, and other Middle East realities"
2023-11-07T17:07:37Z,Associated Press,PHOTOS...
2023-11-07T01:01:27Z,Politico,Israeli forces cut off north Gaza to isolate Hamas as advance on urban center looms
2023-11-07T12:53:09Z,Al Jazeera English,Palestinian journalist Mohammad Abu Hasira killed in Israeli strike on Gaza
2023-11-07T12:43:36Z,Associated Press,Will have security role in Strip indefinitely...
2023-11-07T13:46:41Z,ABC News,WATCH: Moment of silence in Israel marks month since Hamas attack
2023-11-07T11:07:31Z,Al Jazeera English,The farce of post-Gaza Pax Americana in the Middle East
2023-11-07T03:45:41Z,ABC News,"Arizona man arrested, charged for allegedly threatening to kill rabbi"
2023-11-07T21:47:11Z,Al Jazeera English,US says doesn’t support Israeli occupation of Gaza after war
2023-11-07T00:57:02Z,Al Jazeera English,"Israel continues to attack hospitals in Gaza, killing at least 8"
2023-11-07T20:59:00Z,Politico,US confident Israel is inching toward its view on humanitarian pause
2023-11-07T01:09:57Z,Al Jazeera English,"Gaza has lost 61 percent of jobs due to Israel-Hamas war, UN agency says"
2023-11-07T04:03:38Z,Al Jazeera English,Protesters block US military ship allegedly carrying weapons for Israel
2023-11-07T09:05:17Z,Al Jazeera English,South Africa recalls diplomats from Israel over Gaza war
2023-11-07T10:00:06Z,Al Jazeera English,Canada is a wholly owned subsidiary of Benjamin Netanyahu and company
2023-11-07T11:56:00Z,Al Jazeera English,"In the midst of Israel’s assault, people of Gaza still don’t want the PA"
2023-11-07T02:38:06Z,Al Jazeera English,"Netanyahu says no ceasefire until captives freed, open to ‘little pauses’"
2023-11-07T07:22:24Z,Al Jazeera English,Jewish New Yorkers occupy Statue of Liberty to demand Gaza ceasefire
2023-11-07T12:50:36Z,Al Jazeera English,"Islamophobia, anti-Semitism rises in EU amid Israel-Hamas war: Official"
2023-11-07T18:41:22Z,Al Jazeera English,Hundreds of foreign passport holders leave Gaza for Egypt
2023-11-07T10:12:35Z,Al Jazeera English,"Israel-Hamas war: Remembering Ahmed, aspiring dentist and dreamer"
2023-11-07T19:46:07Z,Al Jazeera English,Countries cut off diplomatic ties with Israel in response to Gaza war
2023-11-07T16:30:53Z,Al Jazeera English,Biden’s outreach to US Arabs and Muslims ‘falling flat’ amid Gaza war
2023-11-07T10:11:47Z,Al Jazeera English,"G7 foreign ministers set for talks in Japan, Israel-Gaza war to top agenda"
2023-11-07T23:10:16Z,Politico,Vote over Israel exposes rift within Florida Democrats
2023-11-07T14:56:50Z,BBC News,South African divisions exposed by Israel-Hamas conflict
2023-11-07T07:58:29Z,Al Jazeera English,Will UAE hurt Russia with export controls to please the US amid Israel war?
2023-11-07T22:34:17Z,ABC News,WATCH: Tlaib tears up as she defends herself against censure move over Israel criticism
2023-11-07T11:37:36Z,BBC News,UPDATES...
2023-11-07T07:08:12Z,Al Jazeera English,"US police probe death of Jewish man at pro-Palestinian, pro-Israel rallies"
2023-11-07T13:03:58Z,Al Jazeera English,US protesters block ship allegedly carrying weapons to Israel
2023-11-07T19:59:40Z,Al Jazeera English,"More than a month without water, food and healthcare in Gaza"
2023-11-07T12:38:35Z,ABC News,"Jewish man killed in altercation in California, sheriff and local groups say"
2023-11-07T13:42:13Z,CBS News,One month has passed since the Israel-Hamas war began on Oct. 7
2023-11-08T10:19:15Z,BBC News,Rashida Tlaib censured over Israel-Gaza comments
2023-11-08T12:26:55Z,BBC News,US warns Israel against reoccupying Gaza after war
2023-11-08T06:42:57Z,BBC News,Hamas hostages: Israeli mothers their children being kidnapped by Hamas
2023-11-08T22:33:42Z,BBC News,'We walked into a wasteland' - BBC's Jeremy Bowen in Gaza with Israeli forces
2023-11-08T23:57:23Z,BBC News,Iran-backed Yemeni rebels shoot down US drone
2023-11-08T21:21:27Z,BBC News,How are people fleeing the fighting in northern Gaza?
2023-11-08T11:41:59Z,ABC News,"Father thought daughter was killed by Hamas, learns she's being held hostage"
2023-11-08T00:16:37Z,Politico,Israel fights Hamas deep in Gaza City
2023-11-08T14:27:06Z,Al Jazeera English,Spain’s Ione Belarra: Israel must end ‘genocide’ of Palestinians in Gaza
2023-11-08T21:08:17Z,BBC News,British nationals and dependents stopped from leaving Gaza with families
2023-11-08T07:35:25Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 33"
2023-11-08T10:44:00Z,Al Jazeera English,Why is Gaza’s al-Shifa hospital at the heart of Israel’s war?
2023-11-08T07:28:32Z,Al Jazeera English,"Analysis: How Israel would fare in Gaza’s tunnels, Part I"
2023-11-08T15:35:15Z,Al Jazeera English,Ukrainian letter of solidarity with the Palestinian people
2023-11-08T09:13:17Z,Al Jazeera English,G7 calls for ‘humanitarian pauses’ in Israel’s bombardment of Gaza
2023-11-08T16:29:11Z,Al Jazeera English,Thousands of Palestinians flee northern Gaza in ‘desperate journey’
2023-11-08T11:24:33Z,BBC News,G7 Summit: Block insists support for Ukraine 'will never waver'
2023-11-08T20:41:25Z,Al Jazeera English,Steinmeier says Arabs in Germany should distance themselves from Hamas
2023-11-08T11:29:04Z,Al Jazeera English,Blinken reiterates US opposition to Israel or Hamas running post-war Gaza
