Date Published,News Outlet,Title
2023-10-30T22:32:00Z,CBS News,Beds representing Hamas hostages lined up in Jerusalem
2023-10-30T17:54:00Z,CBS News,Woman kidnapped by Hamas at music festival confirmed dead by Israel
2023-10-30T17:39:46Z,CBS News,Hamas releases hostage video as Israeli ground offensive escalates
2023-10-30T14:27:03Z,CBS News,Hamas releases video of Israeli hostages demanding prisoner swap
2023-10-30T16:00:16Z,CBS News,Retired Army major talks logistics of Israel's tunnel war with Hamas
2023-10-30T15:00:19Z,CBS News,10/30: CBS News Mornings
2023-10-30T02:27:01Z,CBS News,Humanitarian crisis worsens as Israel escalates attacks inside Gaza
2023-10-30T12:55:02Z,CBS News,Eye Opener: Israel faces growing pressure over Gaza
2023-10-30T15:54:00Z,CBS News,"Plainfield landlord pleads not guilty to murder of Palestinian boy, stabbing of boy's mother"
2023-10-30T23:37:00Z,CBS News,Israel announces release of soldier held hostage as its ground troops push deeper into Gaza
2023-10-30T04:00:33Z,CNN,Crisis in Gaza as Israel warns of long war with Hamas
2023-10-30T15:08:14Z,CBS News,"John Kirby says Israel has right to go after Hamas, but must respect civilian life, law of war"
2023-10-30T12:21:00Z,CBS News,Antisemitic threats under investigation at Cornell University
2023-10-30T23:38:00Z,CBS News,Humanitarian crisis in Gaza worsens amid food shortages and civilian deaths
2023-10-30T23:51:00Z,CBS News,White House announces new measures to combat antisemitism and Islamophobia at U.S. universities
2023-10-30T13:41:39Z,NBC News,Cornell University police investigating online threats targeting Jewish students
2023-10-30T10:11:23Z,Politico,Playbook: Johnson makes money moves
2023-10-30T21:47:00Z,CBS News,Nevada man charged with threatening U.S. senator in antisemitic messages
2023-10-30T00:50:16Z,NBC News,Hostage negotiations stall over Hamas demand for fuel deliveries to Gaza
2023-10-30T22:35:00Z,CBS News,Lawmakers unveil stand-alone Israel aid bill
2023-10-30T13:49:55Z,ABC News,Hamas releases video that purports to show three women hostages captured during its Oct. 7 attack on Israel
2023-10-30T21:01:19Z,CBS News,House GOP unveils $14.3 billion Israel aid bill that would cut funding to IRS
2023-10-30T02:32:53Z,CBS News,"Israeli forces must ""distinguish between"" Gazan civilians and Hamas, U.S. official says"
2023-10-30T15:58:41Z,CBS News,"House gets back to work with Israel funding, government spending deal high priority"
2023-10-30T21:35:14Z,NBC News,Las Vegas man charged after making antisemitic threats to Nevada senator
2023-10-30T22:28:23Z,NBC News,Telegram blocks channel blamed for inspiring anti-Israel riot at Russian airport
2023-10-30T10:00:00Z,NBC News,Biden administration unveils new actions to combat antisemitism on college campuses
2023-10-30T22:29:15Z,CBS News,Nikki Haley files to appear on South Carolina's presidential primary ballot as new Iowa poll shows momentum
2023-10-31T09:00:00Z,Politico,Harris campaign alums want her to call Israeli’s Gaza campaign a ‘genocide’
2023-10-31T21:31:46Z,Politico,Gaza refugee camp devastated; Israeli ground troops battle Hamas militants
2023-10-31T14:21:25Z,ABC News,Rising antisemitism since Hamas terror attack part of 'preexisting' trend: DHS chief
2023-10-31T19:52:51Z,Politico,"Senate confirms Jack Lew as ambassador to Israel, over Republican pushback"
2023-10-31T21:36:03Z,ABC News,"Johnson's Israel funding showdown with Biden, Democrats -- and Senate Republicans"
2023-10-31T21:14:12Z,Politico,Biden world blitzes the Hill to keep a Ukraine-Israel package intact
2023-10-31T01:49:36Z,The Wall Street Journal,WSJ: Global War on Jews...
2023-10-31T12:01:36Z,Associated Press,Conflict spilling into Syria...
2023-10-31T07:32:00Z,CBS News,Fighting in Gaza intensifies as Netanyahu rejects call for ceasefire
2023-10-31T13:51:43Z,CBS News,Israel says its targeting Hamas leadership as ground offensive intensifies
2023-10-31T11:26:47Z,NBC News,Israel reports 'fierce battles' with Hamas inside Gaza and 'Friends' cast mourn Matthew Perry: Morning Rundown
2023-10-31T13:28:34Z,CBS News,"Gaza's hospitals short on supplies, full of dead and wounded civilians"
2023-10-31T21:32:00Z,CBS News,Israeli airstrikes target Hamas in Jabaliya refugee camp in Gaza
2023-10-31T13:28:37Z,CBS News,Hamas claims to be fighting back as Israelis ground offensive moves further into Gaza
2023-10-31T11:25:03Z,Politico,Jewish organizations present Cardona with antisemitism action plan
2023-10-31T16:04:23Z,CBS News,"Understanding Hamas' tunnel network, how it complicates Israel's invasion"
2023-10-31T17:21:00Z,CBS News,"As Israel says Hamas commander killed, who else is it targeting?"
2023-10-31T23:57:03Z,CBS News,Israel says strike on Gaza refugee camp killed terrorists; Palestinian officials say civilians died
2023-10-31T17:31:00Z,CBS News,"Israel advances into Gaza using tanks, armored vehicles as U.S. funding talks begin on Hill"
2023-10-31T15:45:16Z,CBS News,Protesters calling for cease-fire in Gaza disrupt Senate hearing
2023-10-31T13:41:25Z,NBC News,Vivek Ramaswamy tailors his message on Israel to fit the audience
2023-10-31T16:55:29Z,CBS News,Senate to vote on Jack Lew's nomination as U.S. ambassador to Israel
2023-10-31T07:34:57Z,ABC News,Live updates | Israeli ground forces attack Hamas targets in north as warplanes strike across Gaza
2023-10-31T23:50:19Z,CBS News,"Blinken, Austin urge Congress to pass funding to support both Israel and Ukraine"
2023-10-31T02:00:02Z,Associated Press,TROOPS PUSH TO GAZA CITY
2023-10-31T14:41:00Z,CBS News,FBI director warns Congress of terror threats inspired by Hamas' attack on Israel
2023-10-31T14:49:00Z,CBS News,Desperate civilians in Gaza scramble for food as civil order breaks down
2023-10-31T04:04:49Z,CNN,Crisis in Gaza as Israel warns of long war with Hamas
2023-10-31T04:01:58Z,CBS News,10/30: CBS Evening News
2023-10-31T22:00:03Z,CBS News,Israeli airstrike hits Gaza refugee camp
2023-10-31T23:51:00Z,CBS News,Dozens killed in Israeli airstrike on Gaza refugee camp
2023-10-31T19:02:45Z,ABC News,France vows a 'merciless fight' against antisemitism after anti-Jewish graffiti is found in Paris
2023-10-31T15:40:02Z,CBS News,What we know about Israel's ground offensive on Gaza | Oct. 31
2023-10-31T14:46:47Z,CBS News,Watch: Protesters calling for cease-fire in Gaza disrupt Senate hearing over Israel aid
2023-10-31T19:20:00Z,CBS News,House GOP's proposed Israel aid bill gets pushback from Democrats
2023-10-31T12:51:15Z,CBS News,Eye Opener: Netanyahu rejects calls for cease-fire
2023-10-31T13:48:02Z,CBS News,"U.S., Saudi leaders discuss security threats in White House meeting"
2023-10-31T15:33:13Z,CBS News,Virginia Gov. Glenn Youngkin details his plan to curb rising tide of hate crimes
2023-10-31T02:11:38Z,CBS News,White House says it will combat antisemitism on college campuses
2023-10-31T17:47:00Z,CBS News,Person of interest being questioned after antisemitic threats made at Cornell University
2023-10-31T19:18:20Z,NBC News,'Bring them home now': Pressure mounts on Netanyahu to prioritize Israeli hostages
2023-10-31T19:58:58Z,NBC News,Swing-state Muslim Americans threaten to vote against Biden
2023-10-31T07:17:56Z,NBC News,Clashes inside Gaza; Netanyahu rejects cease-fire
2023-10-31T13:00:02Z,CNN,New wave of antisemitism...
2023-10-31T16:11:49Z,NBC News,"Gazan laborers stranded in Israel take shelter in the West Bank, desperate to reach their families"
2023-10-31T21:59:00Z,CBS News,"Feds say Jordanian in U.S. ""trained with weapons"" for possible attack"
2023-10-31T12:00:02Z,The Wall Street Journal,Dems Risk Long-Lasting Rift Over Israel-Hamas War...
2023-10-31T21:17:09Z,NBC News,Desperate search for survivors after Gaza refugee camp is hit in Israeli airstrike
2023-10-31T23:00:42Z,CBS News,"Blinken, Austin urge divided Congress to approve Israel, Ukraine aid"
2023-10-31T00:33:00Z,CBS News,Israeli forces push further into Gaza as death toll climbs
2023-10-31T01:09:24Z,CBS News,10/30: Prime Time with John Dickerson
2023-10-31T16:01:03Z,CBS News,Watch: FBI Director Christopher Wray warns of terrorism threat at Senate hearing
2023-10-31T19:50:33Z,ABC News,Amnesty International says Israeli forces wounded Lebanese civilians with white phosphorus
2023-10-31T23:09:25Z,CBS News,"Hamas could inspire terror attacks, violent extremists in U.S., FBI Director Christopher Wray warns"
2023-10-31T21:28:11Z,The Washington Post,Israel-Gaza war consumes Biden’s attention
2023-11-01T13:27:29Z,Politico,Another wave of Israeli strikes hit Gaza refugee camp as crossing opens for foreigners and wounded
2023-11-01T21:09:27Z,ABC News,House to consider censure resolution against Tlaib over her criticism of Israel
2023-11-01T20:09:20Z,Politico,Biden administration thinks Netanyahu may not last politically
2023-11-01T19:07:32Z,Politico,U.S. citizens leave Gaza for Egypt as others await State Department instruction on travel options
2023-11-01T02:41:33Z,ABC News,"New speaker's Israel funding showdown with Biden, Democrats -- and Senate Republicans"
2023-11-01T22:52:35Z,ABC News,Johnson makes case to Senate GOP that Israel aid has to move before Ukraine funding
2023-11-01T21:22:00Z,Politico,U.S. officials hold their breath for Iranian cyberattacks
2023-11-01T18:04:21Z,CBS News,Dozens of injured Palestinians enter Egypt as part of first evacuations in Israel-Hamas war
2023-11-01T22:43:02Z,CBS News,"What is the Rafah border crossing, and who's allowed to leave Gaza?"
2023-11-01T23:45:00Z,CBS News,Gaza's southern border crossing opens to evacuate some stranded foreign nationals
2023-11-01T16:39:02Z,CBS News,"Hamas alleges second Israeli strike hit refugee camp, hostages among dead"
2023-11-01T12:50:02Z,CBS News,Eye Opener: Some foreigners allowed to leave Gaza
2023-11-01T01:27:26Z,CBS News,Videos show aftermath of Israel's strike on Gaza refugee camp
2023-11-01T14:35:39Z,CBS News,"What we know about evacuations at Rafah crossing, Israeli airstrikes at Gaza refugee camp"
2023-11-01T13:36:22Z,CBS News,Dozens killed in airstrikes on Jabaliya refugee camp where Israel says it targeted Hamas
2023-11-01T19:15:57Z,CBS News,"House to consider censure resolutions for Marjorie Taylor Greene, Rashida Tlaib"
2023-11-01T10:01:00Z,CBS News,First foreigners leave Gaza through Rafah border crossing into Egypt
2023-11-01T01:28:02Z,CBS News,Retired Army major analyzes Israel's decision to strike Gaza refugee camp
2023-11-01T04:00:31Z,CNN,Crisis in Gaza as Israel warns of long war with Hamas
2023-11-01T02:06:55Z,Politico,Cornell student charged with threatening to massacre Jewish students
2023-11-01T21:02:43Z,CBS News,Biden addresses Gaza evacuations as some Americans cross into Egypt
2023-11-01T06:46:50Z,ABC News,"Gaza's phone and internet connections are cut off again, as Israeli troops battle Hamas militants"
2023-11-01T17:18:31Z,ABC News,"Cyprus plans to send humanitarian aid directly to Gaza by ship, where UN personnel would receive it"
2023-11-01T13:24:02Z,CBS News,Young Minnesota voters weigh in on Israel-Hamas war ahead of Biden's visit
2023-11-01T16:14:42Z,CBS News,World Bank warns of skyrocketing oil prices if Israel-Hamas war expands
2023-11-01T12:37:45Z,CBS News,"FBI director warns Congress of ""historic levels"" of antisemitism, elevated terror attack risk"
2023-11-01T01:16:00Z,CBS News,FBI director warns that Hamas attack could inspire terrorism on U.S. soil
2023-11-01T18:47:02Z,CBS News,"Several Americans evacuate Gaza, more expected to go through Rafah border crossing"
2023-11-01T05:34:32Z,ABC News,Live updates | Gaza is plunged back into a communication blackout
2023-11-01T16:06:06Z,ABC News,Sidewalk plaques commemorating Romans deported by Nazis are vandalized in Italian capital
2023-11-01T23:33:54Z,Politico,Trump wants to build a free online university — and make Harvard pay for it
2023-11-01T21:34:25Z,ABC News,"Confusion, frustration and hope at Gaza's border with Egypt as first foreign passport-holders depart"
2023-11-01T11:33:55Z,ABC News,"Hamas-run government says Israel strikes residential buildings in Gaza refugee camp for second day, with many casualties"
2023-11-01T07:00:39Z,The Washington Post,Biden’s dismissal of the reported Palestinian death toll
2023-11-01T19:13:32Z,CBS News,"Schumer calls GOP's standalone Israel aid proposal a ""joke"""
2023-11-01T21:18:54Z,ABC News,"'A curse to be a parent in Gaza': More than 3,600 Palestinian children killed in just 3 weeks of war"
2023-11-01T21:02:36Z,ABC News,Opposition mounts in Arab countries that normalized relations with Israel
2023-11-01T09:00:00Z,NBC News,Sen. John Fetterman faces a left-wing backlash over his stance on Israel. He isn't budging.
2023-11-01T15:32:55Z,NBC News,"Critics renew calls for a TikTok ban, claiming the platform has an anti-Israel bias"
2023-11-01T15:53:06Z,CBS News,Authorities investigating Star of David symbols spray-painted on Paris buildings
2023-11-01T01:24:45Z,CBS News,"Lawmakers at odds over Israel, Ukraine funding"
2023-11-01T07:18:48Z,NBC News,Gaza hit by new outage; Jabalia refugee camp strike condemned
2023-11-01T18:35:34Z,NBC News,Amy Schumer gets response from MLK’s daughter after tweeting video of his support for Israel
2023-11-01T15:00:36Z,CBS News,11/1: CBS News Mornings
2023-11-01T11:28:22Z,NBC News,Israel hits Gaza refugee camp and Cornell junior charged for threatening Jewish students: Morning Rundown
2023-11-01T11:33:51Z,ABC News,"Hamas-run government says Israel strikes residential buildings in Gaza refugee camp for second day, with many casualties"
2023-11-01T14:18:02Z,CBS News,Biden says he'll veto stand-alone Israel-funding bill
2023-11-01T04:00:19Z,CBS News,10/31: CBS Evening News
2023-11-01T18:25:03Z,CBS News,Senators voice doubts about House Republicans' proposed Israel aid bill
2023-11-01T23:25:00Z,CBS News,"White House calls Gaza evacuations ""an important breakthrough"""
2023-11-02T14:01:22Z,Politico,Pro-Israel Democratic group releases ad criticizing Rashida Tlaib
2023-11-02T21:51:49Z,ABC News,House approves Israel aid in first major test of Johnson's speakership
2023-11-02T02:15:35Z,ABC News,Biden calls for 'pause' in Israel-Gaza conflict to get hostages out
2023-11-02T22:46:11Z,Politico,"House passes resolution disavowing antisemitism, support for Hamas on campuses"
2023-11-02T10:13:29Z,ABC News,Florida man charged with making threats against Jewish organization
2023-11-02T11:33:41Z,CBS News,"Biden calls for ""pause"" in Israel-Hamas war"
2023-11-02T18:20:03Z,CBS News,"Blinken says U.S. wants ""durable, sustainable peace"" for Israelis and Palestinians"
2023-11-02T21:19:42Z,Politico,"Cardona 'appalled,’ ‘horrified’ at antisemitic incidents on campuses"
2023-11-02T11:54:39Z,CBS News,Israeli forces advance on Gaza as hundreds of Americans appear set to leave
2023-11-02T16:23:03Z,Politico,Top U.S. law firms press universities to address antisemitism
2023-11-02T13:43:15Z,CBS News,Foreign nationals flee Gaza as Israel-Hamas war rages
2023-11-02T07:48:10Z,NBC News,Biden calls for humanitarian pause
2023-11-02T12:20:12Z,CBS News,Eye Opener: Biden calls for pause in Israel-Hamas war
2023-11-02T03:16:18Z,CBS News,"Qatar mediated deal between Egypt, Israel and Hamas to permit limited Gaza evacuations"
2023-11-02T16:00:02Z,Associated Press,ISRAEL POUNDS GAZA
2023-11-02T22:17:00Z,CBS News,"Blinken heads to Middle East as Biden calls for ""pauses"" in Israel-Hamas war"
2023-11-02T14:31:54Z,CBS News,"Civilians caught in Gaza crossfire scrambling to find safety, many with nowhere to go"
2023-11-02T17:36:02Z,CBS News,The desperate situation at the Gaza-Egypt border
2023-11-02T17:55:40Z,CBS News,Palestinian-American mother and her kids stuck at border crossing out of Gaza
2023-11-02T15:10:02Z,CBS News,"Nevada Sen. Jacky Rosen: ""We have to find a path forward"" for Palestinian people"
2023-11-02T16:44:00Z,CBS News,House to take up Israel aid package Thursday
2023-11-02T21:42:29Z,ABC News,"Following an Israeli airstrike, crowded Gaza hospital struggles to treat wounded children"
2023-11-02T15:10:13Z,CBS News,Nevada Sen. Jacky Rosen says antisemitic threats hit her when she saw them as a mother
2023-11-02T16:22:31Z,ABC News,"Stay in Israel, or flee? Thai workers caught up in Hamas attack and war are faced with a dilemma"
2023-11-02T23:42:00Z,CBS News,House Republicans pass $14 billion Israel aid bill
2023-11-02T14:20:38Z,CBS News,"What Biden's call for a ""pause"" in the Israel-Hamas war means"
2023-11-02T12:23:00Z,CBS News,Biden calls for humanitarian pause in Israel-Hamas war amid pressure from human rights groups
2023-11-02T14:30:33Z,CBS News,Yemen's Houthi rebels claim responsibility for Israel attack
2023-11-02T23:26:33Z,ABC News,Live updates | Hundreds evacuate Gaza Strip as more pressure placed on Israel to pause fighting
2023-11-02T21:45:00Z,CBS News,Jewish man from Brazil survived Hamas massacre by pretending to be dead
2023-11-02T15:50:23Z,ABC News,"Netanyahu has sidestepped accountability for failing to prevent Hamas attack, instead blaming others"
2023-11-02T14:57:46Z,CBS News,Sen. Rosen says antisemitic threats hit her when she saw them as a mother
2023-11-02T18:30:00Z,NBC News,"Will the Israeli-Hamas conflict spark a wider regional war, pulling in the U.S.?"
2023-11-02T22:39:07Z,Politico,The border deal Biden is considering to get Ukraine aid
2023-11-02T11:34:39Z,NBC News,George Santos survives expulsion vote and Bobby Knight dies: Morning Rundown
2023-11-02T11:34:05Z,ABC News,"Gaza Health Ministry says more than 9,000 Palestinians have been killed in the war, mostly women and minors"
2023-11-02T22:30:32Z,ABC News,Israel-Hamas war misinformation is everywhere. Here are the facts
2023-11-02T22:41:35Z,NBC News,Hamas official says they want all the hostages to 'go home'
2023-11-01T20:53:45Z,CBS News,Who can leave Gaza through the Rafah crossing into Egypt?
2023-11-02T16:15:07Z,CBS News,Florida Sen. Rick Scott endorses Trump over DeSantis in 2024 race
2023-11-02T14:44:13Z,NBC News,A forced exodus from Gaza to Egypt? Israeli ‘concept paper’ fuels outrage
2023-11-02T00:39:38Z,NBC News,Biden calls for a 'pause' in the Israel-Hamas war
2023-11-02T13:00:03Z,Associated Press,Dems fear that Biden war stance could cost him reelection in Michigan...
2023-11-02T01:48:32Z,NBC News,"Hamas is hoarding vast amounts of fuel as Gaza hospitals run low, U.S. officials say"
2023-11-01T22:05:48Z,NBC News,The Gaza crisis is stoking antisemitism in the U.S.
2023-11-01T23:32:07Z,NBC News,"As he visits Minnesota, local Muslim leaders say they will 'abandon Biden'"
2023-11-01T12:46:50Z,NBC News,Why can’t Facebook stop Hamas from posting grisly videos of the killing of Israeli civilians?
2023-11-01T13:55:29Z,CBS News,"Foreign passport-holders, injured civilians set to leave Gaza as war rages"
2023-11-02T01:44:15Z,CBS News,11/1: Prime Time with John Dickerson
2023-11-01T02:43:16Z,CBS News,10/31: Prime Time with John Dickerson
2023-11-03T21:52:40Z,ABC News,Family of US hostages believed to be taken during kibbutz massacre plead for release
2023-11-03T19:02:28Z,ABC News,Lebanon's militant Hezbollah leader taunts Israel in first speech since war started
2023-11-03T00:34:01Z,Politico,Mainstream Democrats ramp up criticism of Israel’s Gaza offensive as humanitarian crisis grows
2023-11-03T12:42:12Z,ABC News,WATCH: ABC News gets an up-close look at Israel's air defenses
2023-11-03T21:04:17Z,Politico,"Progressives demand White House push Israel on civilian safety, humanitarian needs"
2023-11-03T09:26:49Z,CBS News,Blinken in Tel Aviv as Israel says its troops have surrounded Gaza City
2023-11-03T10:00:00Z,NBC News,"On Instagram, Palestinian journalists and digital creators document Gaza strikes see surge in followers"
2023-11-03T16:26:00Z,Politico,"Biden expected to skip COP climate summit, trip to Africa"
2023-11-03T17:05:35Z,ABC News,Stellar women's field takes aim at New York City Marathon record on Sunday
2023-11-03T15:14:31Z,CBS News,Meet the Gaza doctor traveling on a bicycle to deliver medical care
2023-11-03T14:08:53Z,CBS News,Eye Opener: Dozens of Americans leave Gaza as Blinken arrives in Tel Aviv
2023-11-03T18:37:57Z,NBC News,Israel encircled Gaza City. Here's what we know about its ground assault.
2023-11-03T04:00:27Z,CNN,"November 2, 2023 Israel-Hamas war news"
2023-11-03T07:34:31Z,ABC News,Israel's encirclement of Gaza City tightens as top US diplomat arrives to push for humanitarian aid
2023-11-03T02:39:00Z,CBS News,Israeli forces in close combat with Hamas fighters as they advance into Gaza City
2023-11-03T17:42:48Z,ABC News,Emotional outburst on live TV from Gaza over death of reporter encapsulates collective grief
2023-11-03T08:22:52Z,ABC News,Live updates | Israeli troops tighten encirclement of Gaza City as top US diplomat arrives in Israel
2023-11-03T04:01:02Z,CBS News,11/2: CBS Evening News
2023-11-03T02:48:29Z,CBS News,11/2: Prime Time with John Dickerson
2023-11-03T21:11:01Z,NBC News,Israeli settlers drive a new wave of anti-Palestinian violence in the occupied West Bank
2023-11-03T21:42:39Z,ABC News,Israel deports thousands of Palestinian workers back to Gaza's war zone
2023-11-03T14:57:00Z,CBS News,Israeli forces say they've surrounded Gaza City
2023-11-03T00:58:03Z,NBC News,Biden officials voice new concerns and warnings over Israel’s war with Hamas
2023-11-03T16:40:50Z,CBS News,Takeaways from Blinken's remarks in Israel as he calls for humanitarian aid in Gaza
2023-11-03T15:00:02Z,Associated Press,Hezbollah leader threatens escalation...
2023-11-03T13:31:11Z,CBS News,Blinken meeting with Israeli war cabinet to push for humanitarian pause in Gaza
2023-11-03T18:22:30Z,CBS News,"IDF surrounds Gaza City as Blinken visits Israel, urges more Palestinian civilian protection"
2023-11-03T13:10:35Z,NBC News,Blinken stresses protecting civilian lives caught in Gaza fighting
2023-11-03T00:38:40Z,ABC News,"Following an Israeli airstrike, crowded Gaza hospital struggles to treat wounded children"
2023-11-03T05:02:36Z,ABC News,Biden's handling of the Israel-Hamas war is a political test in South Florida's Jewish community
2023-11-03T13:00:03Z,The Wall Street Journal,Israel Faces Growing Pressure to Pause Strikes...
2023-11-03T01:00:00Z,NBC News,Deep divisions lurk behind Israel's united wartime front
2023-11-03T20:30:15Z,ABC News,AP PHOTOS: Scenes of pain and destruction endure in week 4 of the latest Israel-Gaza conflict
2023-11-03T15:30:35Z,Politico,"Israel will keep bombing Gaza with ‘all of its power,’ Netanyahu says after Blinken calls for pause"
2023-11-03T22:39:00Z,CBS News,Pentagon pauses support for congressional travel to Israel
2023-11-03T02:28:00Z,CBS News,What it's like to evacuate Gaza through Egypt
2023-11-03T12:51:34Z,CBS News,House passes $14.5 billion in aid for Israel amid spending cuts
2023-11-03T14:25:13Z,NBC News,Nikki Haley isn't divulging what she said in paid private speeches
2023-11-03T13:00:50Z,The Washington Post,Fight moral nihilism and relativism about Israel. Facts matter.
2023-11-03T12:26:01Z,Politico,"House votes overwhelmingly to condemn antisemitism, support for Hamas on college campuses"
2023-11-03T19:34:48Z,CBS News,Americans leaving Gaza are only small group of people trying to cross into Egypt
2023-11-03T14:50:30Z,CBS News,"Watch: Blinken takes questions in Tel Aviv, calls for humanitarian pause and increased Gaza aid"
2023-11-02T04:14:53Z,ABC News,Democrats fear that Biden's Israel-Hamas war stance could cost him reelection in Michigan
2023-11-02T11:02:00Z,ABC News,"Gaza Health Ministry says more than 9,000 Palestinians have been killed in the war, mostly women and minors"
2023-11-03T13:37:27Z,CBS News,House GOP-backed Israel funding bill likely to fail in Senate
2023-11-03T13:27:40Z,CBS News,American mom who left Israel with her 3 kids describes chaotic ordeal to get to U.S.
2023-11-02T17:55:02Z,CBS News,Why is Tuberville holding up key military nominations as Israel conflict grows in Middle East?
2023-11-03T18:41:25Z,CBS News,Israel aid bill passed by House doesn't have chance in the Senate
2023-11-02T15:11:02Z,CBS News,"Watch: House Speaker Mike Johnson on Israel, Biden impeachment inquiry, more"
2023-11-02T14:50:57Z,CBS News,House set to vote on GOP standalone Israel aid bill; Senators call out Tuberville
2023-11-02T00:23:58Z,CBS News,Americans exit Gaza through Rafah border crossing along with other foreigners
2023-11-03T15:08:32Z,The Washington Post,Why the Israel-Gaza war is so politically dicey for Biden
2023-11-03T23:47:29Z,NBC News,"U.S., European officials broach topic of peace negotiations with Ukraine, sources say"
2023-11-03T21:43:39Z,NBC News,Rep. Rashida Tlaib accuses Biden of supporting 'genocide' of Palestinian people
2023-11-02T15:00:03Z,The Wall Street Journal,"IDF Moves to Cut Gaza in Two, Isolating North..."
2023-11-02T17:00:56Z,NBC News,Videos appear to show Israeli soldiers abusing bound and blindfolded Palestinian detainees
2023-11-04T14:38:37Z,Politico,Tlaib accuses Biden of supporting genocide of Palestinians
2023-11-04T19:52:01Z,ABC News,ABC News embeds with IDF inside Gaza: Reporter's notebook
2023-11-04T11:00:00Z,Politico,The UN is in disarray over the Israel-Hamas war
2023-11-04T11:38:04Z,Politico,Hamas leader's home is hit in airstrike as Israel presses its attacks and U.S. envoy seeks aid route
2023-11-04T18:05:25Z,Politico,Turkey recalls ambassador from Israel
2023-11-04T16:19:30Z,Politico,‘Nobody’s hands are clean’: Obama urges reflection amid Israel-Hamas conflict
2023-11-04T22:17:47Z,Politico,Scott: ‘Obama is dead wrong’ on Israel-Hamas conflict
2023-11-04T18:38:57Z,ABC News,WATCH: ABC News embeds with IDF inside Gaza
2023-11-04T11:00:00Z,Politico,Emhoff: There is an ‘antisemitism crisis’ on our nation’s campuses
2023-11-04T09:07:33Z,NBC News,LIVE BLOG
2023-11-04T00:24:01Z,CBS News,Concern grows over settler attacks on West Bank Palestinians
2023-11-04T12:35:59Z,CBS News,Blinken seeks to contain Israel-Hamas war; meets with Middle East leaders
2023-11-04T04:15:58Z,CNN,"November 3, 2023 Israel-Hamas war news"
2023-11-04T01:21:00Z,CBS News,Netanyahu says no cease-fire until hostages are freed
2023-11-04T16:06:48Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-04T00:12:02Z,CBS News,Killing of Palestinian farmer adds to growing concerns over settler violence in West Bank
2023-11-04T12:34:14Z,CBS News,War in Gaza intensifies as Israeli troops surround Gaza City
2023-11-04T04:54:35Z,ABC News,Live updates | Calls for a humanitarian pause increase as Palestinians in Gaza lack food and water
2023-11-04T17:18:36Z,ABC News,"Israeli rescuers release aftermath video of Hamas attack on music festival, adding chilling details"
2023-11-04T19:34:28Z,ABC News,Iran marks 1979 U.S. embassy takeover anniversary while calling for Gaza ceasefire
2023-11-04T12:09:58Z,CBS News,U.S. faces increased pressure over ties with Israel
2023-11-04T23:50:35Z,ABC News,US and Arab partners disagree on the need for a cease-fire as Israeli airstrikes kill more civilians
2023-11-04T00:56:33Z,CBS News,Israeli forces tighten their grip on Gaza City
2023-11-04T01:22:00Z,CBS News,Pro-Palestinian protesters delay military supply ship from departing Port of Oakland
2023-11-04T01:26:00Z,CBS News,Netanyahu rejects call for humanitarian pause after meeting with Blinken
2023-11-04T12:06:29Z,ABC News,Iranians mark the anniversary of the 1979 US embassy takeover while calling for a ceasefire in Gaza
2023-11-04T04:07:17Z,ABC News,Israel's fortified underground blood bank processes unprecedented amounts as troops move into Gaza
2023-11-04T14:00:02Z,The Wall Street Journal,"U.S. and Israel Split Over Goals, Muddying War's Endgame..."
2023-11-04T07:18:31Z,ABC News,Israel's fortified underground blood bank processes unprecedented amounts as troops move into Gaza
2023-11-04T03:27:00Z,CBS News,"Vandals destroy 'We stand with Israel' signs in Skokie, police launch hate crime probe"
2023-11-04T13:32:19Z,NBC News,Palestinian man in West Bank says he was stripped and beaten by Israeli soldiers and settlers
2023-11-04T17:34:31Z,Politico,"Christie, Hutchinson get a stormy reception at Florida voter summit"
2023-11-04T18:56:54Z,CBS News,11/4: CBS Saturday Morning
2023-11-04T00:22:02Z,CBS News,Foreign nationals race to escape Gaza
2023-11-04T09:26:18Z,ABC News,"The average Palestinian in Gaza is living on 2 pieces of bread a day, UN official says"
2023-11-04T20:21:21Z,NBC News,Trump-era antisemitism policy expected to fuel flood of student lawsuits against universities
2023-11-04T10:00:00Z,The Washington Post,Democrats’ emotional divisions on Israel burst into public view
2023-11-04T12:09:45Z,CBS News,American citizens able to leave Gaza arrive in Egypt
2023-11-04T15:49:37Z,Politico,Four weeks later
2023-11-04T04:01:02Z,CBS News,11/3: CBS Evening News
2023-11-04T04:07:11Z,ABC News,Israel's fortified underground blood bank processes unprecedented amounts as troops move into Gaza
2023-11-04T02:36:00Z,CBS News,"War took a Gaza doctor's car. Now he uses a bike to reach patients, carrying it over rubble."
2023-11-04T18:54:30Z,ABC News,War in the Middle East upends the dynamics of 2024 House Democratic primaries
2023-11-04T13:26:34Z,ABC News,Israel's military and Hezbollah exchange fire along the tense Lebanon-Israel border
2023-11-04T18:54:25Z,ABC News,War in the Middle East upends the dynamics of 2024 House Democratic primaries
2023-11-04T13:02:34Z,NBC News,Israel says it hit an ambulance used by Hamas. Gazan officials say it was part of a convoy carrying the wounded.
2023-11-04T21:46:25Z,CBS News,Arab-Muslim student injured in hit-and-run; hate crime investigation underway
